Source,Destination,Length,Sequence,MessageType,Label
0,3,58,11397,0,0
0,3,58,11397,8,0
0,3,58,11398,0,0
0,3,58,11398,8,0
0,3,78,39273,11,0
0,3,58,11399,0,0
0,3,58,11399,8,0
0,3,78,39274,11,0
0,3,58,11400,0,0
0,3,58,11400,8,0
1,3,60,31100,1,0
0,3,68,31100,9,0
0,3,58,11401,0,0
0,3,58,11401,8,0
0,3,78,39275,11,0
0,3,58,11402,0,0
0,3,58,11402,8,0
0,3,58,11403,0,0
0,3,58,11403,8,0
0,3,78,39276,11,0
0,3,58,11404,0,0
0,3,58,11404,8,0
0,3,58,11405,0,0
0,3,58,11405,8,0
0,3,78,39277,11,0
0,3,58,11406,0,0
0,3,58,11406,8,0
0,3,58,11407,0,0
0,3,58,11407,8,0
0,3,78,39278,11,0
0,3,58,11408,0,0
0,3,58,11408,8,0
0,3,58,11409,0,0
0,3,58,11409,8,0
0,3,78,39279,11,0
0,3,58,11410,0,0
0,3,58,11410,8,0
0,3,58,11411,0,0
0,3,58,11411,8,0
0,3,78,39280,11,0
0,3,58,11412,0,0
0,3,58,11412,8,0
0,3,58,11413,0,0
0,3,58,11413,8,0
0,3,78,39281,11,0
0,3,58,11414,0,0
0,3,58,11414,8,0
0,3,58,11415,0,0
0,3,58,11415,8,0
0,3,78,39282,11,0
0,3,58,11416,0,0
0,3,58,11416,8,0
0,3,58,11417,0,0
0,3,58,11417,8,0
0,3,78,39283,11,0
0,3,58,11418,0,0
0,3,58,11418,8,0
0,3,58,11419,0,0
0,3,58,11419,8,0
0,3,78,39284,11,0
0,3,58,11420,0,0
0,3,58,11420,8,0
0,3,58,11421,0,0
0,3,58,11421,8,0
0,3,78,39285,11,0
0,3,58,11422,0,0
0,3,58,11422,8,0
0,3,58,11423,0,0
0,3,58,11423,8,0
0,3,78,39286,11,0
0,3,58,11424,0,0
0,3,58,11424,8,0
0,3,58,11425,0,0
0,3,58,11425,8,0
1,3,60,31101,1,0
0,3,68,31101,9,0
0,3,78,39287,11,0
0,3,58,11426,0,0
0,3,58,11426,8,0
0,3,58,11427,0,0
0,3,58,11427,8,0
0,3,78,39288,11,0
0,3,58,11428,0,0
0,3,58,11428,8,0
0,3,58,11429,0,0
0,3,58,11429,8,0
0,3,78,39289,11,0
0,3,58,11430,0,0
0,3,58,11430,8,0
0,3,58,11431,0,0
0,3,58,11431,8,0
0,3,78,39290,11,0
0,3,58,11432,0,0
0,3,58,11432,8,0
0,3,58,11433,0,0
0,3,58,11433,8,0
0,3,78,39291,11,0
0,3,58,11434,0,0
0,3,58,11434,8,0
0,3,58,11435,0,0
0,3,58,11435,8,0
0,3,78,39292,11,0
0,3,58,11436,0,0
0,3,58,11436,8,0
0,3,58,11437,0,0
0,3,58,11437,8,0
0,3,78,39293,11,0
0,3,58,11438,0,0
0,3,58,11438,8,0
0,3,58,11439,0,0
0,3,58,11439,8,0
1,3,60,31102,1,0
0,3,68,31102,9,0
0,3,78,39294,11,0
0,3,58,11440,0,0
0,3,58,11440,8,0
0,3,58,11441,0,0
0,3,58,11441,8,0
0,3,78,39295,11,0
0,3,58,11442,0,0
0,3,58,11442,8,0
0,3,58,11443,0,0
0,3,58,11443,8,0
0,3,78,39296,11,0
0,3,58,11444,0,0
0,3,58,11444,8,0
0,3,58,11445,0,0
0,3,58,11445,8,0
0,3,78,39297,11,0
0,3,58,11446,0,0
0,3,58,11446,8,0
0,3,58,11447,0,0
0,3,58,11447,8,0
0,3,78,39298,11,0
0,3,58,11448,0,0
0,3,58,11448,8,0
0,3,58,11449,0,0
0,3,58,11449,8,0
0,3,78,39299,11,0
0,3,58,11450,0,0
0,3,58,11450,8,0
0,3,58,11451,0,0
0,3,58,11451,8,0
0,3,78,39300,11,0
0,3,58,11452,0,0
0,3,58,11452,8,0
0,3,58,11453,0,0
0,3,58,11453,8,0
0,3,78,39301,11,0
0,3,58,11454,0,0
0,3,58,11454,8,0
0,3,58,11455,0,0
0,3,58,11455,8,0
0,3,78,39302,11,0
0,3,58,11456,0,0
0,3,58,11456,8,0
0,3,58,11457,0,0
0,3,58,11457,8,0
0,3,78,39303,11,0
0,3,58,11458,0,0
0,3,58,11458,8,0
0,3,58,11459,0,0
0,3,58,11459,8,0
0,3,78,39304,11,0
0,3,58,11460,0,0
0,3,58,11460,8,0
0,3,58,11461,0,0
0,3,58,11461,8,0
0,3,78,39305,11,0
0,3,58,11462,0,0
0,3,58,11462,8,0
0,3,58,11463,0,0
0,3,58,11463,8,0
0,3,78,39306,11,0
0,3,58,11464,0,0
0,3,58,11464,8,0
0,3,58,11465,0,0
0,3,58,11465,8,0
0,3,78,39307,11,0
0,3,58,11466,0,0
0,3,58,11466,8,0
0,3,58,11467,0,0
0,3,58,11467,8,0
0,3,78,39308,11,0
0,3,58,11468,0,0
0,3,58,11468,8,0
0,3,58,11469,0,0
0,3,58,11469,8,0
0,3,78,39309,11,0
0,3,58,11470,0,0
0,3,58,11470,8,0
1,3,60,31103,1,0
0,3,68,31103,9,0
0,3,58,11471,0,0
0,3,58,11471,8,0
0,3,78,39310,11,0
0,3,58,11472,0,0
0,3,58,11472,8,0
0,3,58,11473,0,0
0,3,58,11473,8,0
0,3,78,39311,11,0
0,3,58,11474,0,0
0,3,58,11474,8,0
0,3,58,11475,0,0
0,3,58,11475,8,0
0,3,78,39312,11,0
0,3,58,11476,0,0
0,3,58,11476,8,0
0,3,58,11477,0,0
0,3,58,11477,8,0
1,3,60,31104,1,0
0,3,68,31104,9,0
0,3,78,39313,11,0
0,3,58,11478,0,0
0,3,58,11478,8,0
0,3,58,11479,0,0
0,3,58,11479,8,0
0,3,78,39314,11,0
0,3,58,11480,0,0
0,3,58,11480,8,0
0,3,58,11481,0,0
0,3,58,11481,8,0
0,3,78,39315,11,0
0,3,58,11482,0,0
0,3,58,11482,8,0
0,3,58,11483,0,0
0,3,58,11483,8,0
0,3,78,39316,11,0
0,3,58,11484,0,0
0,3,58,11484,8,0
0,3,58,11485,0,0
0,3,58,11485,8,0
0,3,78,39317,11,0
0,3,58,11486,0,0
0,3,58,11486,8,0
0,3,58,11487,0,0
0,3,58,11487,8,0
0,3,78,39318,11,0
0,3,58,11488,0,0
0,3,58,11488,8,0
1,3,60,31105,1,0
0,3,68,31105,9,0
0,3,58,11489,0,0
0,3,58,11489,8,0
0,3,78,39319,11,0
0,3,58,11490,0,0
0,3,58,11490,8,0
0,3,58,11491,0,0
0,3,58,11491,8,0
0,3,78,39320,11,0
0,3,58,11492,0,0
0,3,58,11492,8,0
0,3,58,11493,0,0
0,3,58,11493,8,0
0,3,78,39321,11,0
0,3,58,11494,0,0
0,3,58,11494,8,0
0,3,58,11495,0,0
0,3,58,11495,8,0
0,3,78,39322,11,0
0,3,58,11496,0,0
0,3,58,11496,8,0
0,3,58,11497,0,0
0,3,58,11497,8,0
0,3,78,39323,11,0
0,3,58,11498,0,0
0,3,58,11498,8,0
1,3,60,31106,1,0
0,3,68,31106,9,0
0,3,58,11499,0,0
0,3,58,11499,8,0
0,3,78,39324,11,0
0,3,58,11500,0,0
0,3,58,11500,8,0
0,3,58,11501,0,0
0,3,58,11501,8,0
0,3,78,39325,11,0
0,3,58,11502,0,0
0,3,58,11502,8,0
0,3,58,11503,0,0
0,3,58,11503,8,0
0,3,78,39326,11,0
0,3,58,11504,0,0
0,3,58,11504,8,0
0,3,58,11505,0,0
0,3,58,11505,8,0
0,3,78,39327,11,0
0,3,58,11506,0,0
0,3,58,11506,8,0
0,3,58,11507,0,0
0,3,58,11507,8,0
0,3,78,39328,11,0
0,3,58,11508,0,0
0,3,58,11508,8,0
0,3,58,11509,0,0
0,3,58,11509,8,0
0,3,78,39329,11,0
0,3,58,11510,0,0
0,3,58,11510,8,0
0,3,58,11511,0,0
0,3,58,11511,8,0
0,3,78,39330,11,0
0,3,58,11512,0,0
0,3,58,11512,8,0
0,3,58,11513,0,0
0,3,58,11513,8,0
0,3,78,39331,11,0
0,3,58,11514,0,0
0,3,58,11514,8,0
0,3,58,11515,0,0
0,3,58,11515,8,0
0,3,78,39332,11,0
0,3,58,11516,0,0
0,3,58,11516,8,0
0,3,58,11517,0,0
0,3,58,11517,8,0
0,3,78,39333,11,0
0,3,58,11518,0,0
0,3,58,11518,8,0
0,3,58,11519,0,0
0,3,58,11519,8,0
0,3,78,39334,11,0
0,3,58,11520,0,0
0,3,58,11520,8,0
0,3,58,11521,0,0
0,3,58,11521,8,0
0,3,78,39335,11,0
0,3,58,11522,0,0
0,3,58,11522,8,0
0,3,58,11523,0,0
0,3,58,11523,8,0
0,3,78,39336,11,0
0,3,58,11524,0,0
0,3,58,11524,8,0
0,3,58,11525,0,0
0,3,58,11525,8,0
1,3,60,31107,1,0
0,3,68,31107,9,0
0,3,78,39337,11,0
0,3,58,11526,0,0
0,3,58,11526,8,0
0,3,58,11527,0,0
0,3,58,11527,8,0
0,3,78,39338,11,0
0,3,58,11528,0,0
0,3,58,11528,8,0
0,3,58,11529,0,0
0,3,58,11529,8,0
0,3,78,39339,11,0
0,3,58,11530,0,0
0,3,58,11530,8,0
0,3,58,11531,0,0
0,3,58,11531,8,0
0,3,78,39340,11,0
0,3,58,11532,0,0
0,3,58,11532,8,0
0,3,58,11533,0,0
0,3,58,11533,8,0
0,3,78,39341,11,0
0,3,58,11534,0,0
0,3,58,11534,8,0
0,3,58,11535,0,0
0,3,58,11535,8,0
0,3,78,39342,11,0
0,3,58,11536,0,0
0,3,58,11536,8,0
0,3,58,11537,0,0
0,3,58,11537,8,0
0,3,78,39343,11,0
0,3,58,11538,0,0
0,3,58,11538,8,0
1,3,60,31108,1,0
0,3,68,31108,9,0
0,3,58,11539,0,0
0,3,58,11539,8,0
0,3,78,39344,11,0
0,3,58,11540,0,0
0,3,58,11540,8,0
0,3,58,11541,0,0
0,3,58,11541,8,0
0,3,78,39345,11,0
0,3,58,11542,0,0
0,3,58,11542,8,0
0,3,58,11543,0,0
0,3,58,11543,8,0
0,3,78,39346,11,0
0,3,58,11544,0,0
0,3,58,11544,8,0
0,3,58,11545,0,0
0,3,58,11545,8,0
1,3,60,31109,1,0
0,3,68,31109,9,0
0,3,78,39347,11,0
0,3,58,11546,0,0
0,3,58,11546,8,0
0,3,58,11547,0,0
0,3,58,11547,8,0
0,3,78,39348,11,0
0,3,58,11548,0,0
0,3,58,11548,8,0
0,3,58,11549,0,0
0,3,58,11549,8,0
0,3,78,39349,11,0
0,3,58,11550,0,0
0,3,58,11550,8,0
0,3,58,11551,0,0
0,3,58,11551,8,0
0,3,78,39350,11,0
0,3,58,11552,0,0
0,3,58,11552,8,0
0,3,58,11553,0,0
0,3,58,11553,8,0
0,3,78,39351,11,0
0,3,58,11554,0,0
0,3,58,11554,8,0
0,3,58,11555,0,0
0,3,58,11555,8,0
1,3,60,31110,1,0
0,3,68,31110,9,0
0,3,78,39352,11,0
0,3,58,11556,0,0
0,3,58,11556,8,0
0,3,58,11557,0,0
0,3,58,11557,8,0
0,3,78,39353,11,0
0,3,58,11558,0,0
0,3,58,11558,8,0
0,3,58,11559,0,0
0,3,58,11559,8,0
0,3,78,39354,11,0
0,3,58,11560,0,0
0,3,58,11560,8,0
0,3,58,11561,0,0
0,3,58,11561,8,0
0,3,78,39355,11,0
0,3,58,11562,0,0
0,3,58,11562,8,0
0,3,58,11563,0,0
0,3,58,11563,8,0
0,3,78,39356,11,0
0,3,58,11564,0,0
0,3,58,11564,8,0
0,3,58,11565,0,0
0,3,58,11565,8,0
0,3,78,39357,11,0
0,3,58,11566,0,0
0,3,58,11566,8,0
0,3,58,11567,0,0
0,3,58,11567,8,0
0,3,78,39358,11,0
0,3,58,11568,0,0
0,3,58,11568,8,0
0,3,58,11569,0,0
0,3,58,11569,8,0
0,3,78,39359,11,0
0,3,58,11570,0,0
0,3,58,11570,8,0
1,3,60,31111,1,0
0,3,68,31111,9,0
0,3,58,11571,0,0
0,3,58,11571,8,0
0,3,78,39360,11,0
0,3,58,11572,0,0
0,3,58,11572,8,0
0,3,58,11573,0,0
0,3,58,11573,8,0
0,3,78,39361,11,0
0,3,58,11574,0,0
0,3,58,11574,8,0
0,3,58,11575,0,0
0,3,58,11575,8,0
0,3,78,39362,11,0
0,3,58,11576,0,0
0,3,58,11576,8,0
0,3,58,11577,0,0
0,3,58,11577,8,0
0,3,78,39363,11,0
0,3,58,11578,0,0
0,3,58,11578,8,0
0,3,58,11579,0,0
0,3,58,11579,8,0
0,3,78,39364,11,0
0,3,58,11580,0,0
0,3,58,11580,8,0
0,3,58,11581,0,0
0,3,58,11581,8,0
0,3,78,39365,11,0
0,3,58,11582,0,0
0,3,58,11582,8,0
0,3,58,11583,0,0
0,3,58,11583,8,0
0,3,78,39366,11,0
0,3,58,11584,0,0
0,3,58,11584,8,0
0,3,58,11585,0,0
0,3,58,11585,8,0
1,3,60,31112,1,0
0,3,68,31112,9,0
0,3,78,39367,11,0
0,3,58,11586,0,0
0,3,58,11586,8,0
0,3,58,11587,0,0
0,3,58,11587,8,0
0,3,78,39368,11,0
0,3,58,11588,0,0
0,3,58,11588,8,0
0,3,58,11589,0,0
0,3,58,11589,8,0
0,3,78,39369,11,0
0,3,58,11590,0,0
0,3,58,11590,8,0
0,3,58,11591,0,0
0,3,58,11591,8,0
0,3,78,39370,11,0
0,3,58,11592,0,0
0,3,58,11592,8,0
0,3,58,11593,0,0
0,3,58,11593,8,0
0,3,78,39371,11,0
0,3,58,11594,0,0
0,3,58,11594,8,0
0,3,58,11595,0,0
0,3,58,11595,8,0
0,3,78,39372,11,0
0,3,58,11596,0,0
0,3,58,11596,8,0
0,3,58,11597,0,0
0,3,58,11597,8,0
0,3,78,39373,11,0
0,3,58,11598,0,0
0,3,58,11598,8,0
0,3,58,11599,0,0
0,3,58,11599,8,0
0,3,78,39374,11,0
0,3,58,11600,0,0
0,3,58,11600,8,0
0,3,58,11601,0,0
0,3,58,11601,8,0
0,3,78,39375,11,0
0,3,58,11602,0,0
0,3,58,11602,8,0
0,3,58,11603,0,0
0,3,58,11603,8,0
0,3,78,39376,11,0
0,3,58,11604,0,0
0,3,58,11604,8,0
0,3,58,11605,0,0
0,3,58,11605,8,0
0,3,78,39377,11,0
0,3,58,11606,0,0
0,3,58,11606,8,0
0,3,58,11607,0,0
0,3,58,11607,8,0
0,3,78,39378,11,0
0,3,58,11608,0,0
0,3,58,11608,8,0
0,3,58,11609,0,0
0,3,58,11609,8,0
0,3,78,39379,11,0
0,3,58,11610,0,0
0,3,58,11610,8,0
0,3,58,11611,0,0
0,3,58,11611,8,0
0,3,78,39380,11,0
0,3,58,11612,0,0
0,3,58,11612,8,0
0,3,58,11613,0,0
0,3,58,11613,8,0
0,3,78,39381,11,0
0,3,58,11614,0,0
0,3,58,11614,8,0
0,3,58,11615,0,0
0,3,58,11615,8,0
0,3,78,39382,11,0
0,3,58,11616,0,0
0,3,58,11616,8,0
1,3,60,31113,1,0
0,3,68,31113,9,0
0,3,58,11617,0,0
0,3,58,11617,8,0
0,3,78,39383,11,0
0,3,58,11618,0,0
0,3,58,11618,8,0
0,3,58,11619,0,0
0,3,58,11619,8,0
0,3,78,39384,11,0
0,3,58,11620,0,0
0,3,58,11620,8,0
0,3,58,11621,0,0
0,3,58,11621,8,0
1,3,60,31114,1,0
0,3,68,31114,9,0
0,3,78,39385,11,0
0,3,58,11622,0,0
0,3,58,11622,8,0
0,3,58,11623,0,0
0,3,58,11623,8,0
0,3,78,39386,11,0
0,3,58,11624,0,0
0,3,58,11624,8,0
0,3,58,11625,0,0
0,3,58,11625,8,0
0,3,78,39387,11,0
0,3,58,11626,0,0
0,3,58,11626,8,0
1,3,60,31115,1,0
0,3,68,31115,9,0
0,3,58,11627,0,0
0,3,58,11627,8,0
1,3,60,31116,1,0
0,3,68,31116,9,0
0,3,78,39388,11,0
0,3,58,11628,0,0
0,3,58,11628,8,0
0,3,58,11629,0,0
0,3,58,11629,8,0
0,3,78,39389,11,0
0,3,58,11630,0,0
0,3,58,11630,8,0
1,3,60,31117,1,0
0,3,68,31117,9,0
0,3,58,11631,0,0
0,3,58,11631,8,0
0,3,78,39390,11,0
0,3,58,11632,0,0
0,3,58,11632,8,0
0,3,58,11633,0,0
0,3,58,11633,8,0
0,3,78,39391,11,0
0,3,58,11634,0,0
0,3,58,11634,8,0
0,3,58,11635,0,0
0,3,58,11635,8,0
0,3,78,39392,11,0
0,3,58,11636,0,0
0,3,58,11636,8,0
0,3,58,11637,0,0
0,3,58,11637,8,0
1,3,60,31118,1,0
0,3,68,31118,9,0
0,3,78,39393,11,0
0,3,58,11638,0,0
0,3,58,11638,8,0
0,3,58,11639,0,0
0,3,58,11639,8,0
0,3,78,39394,11,0
0,3,58,11640,0,0
0,3,58,11640,8,0
0,3,58,11641,0,0
0,3,58,11641,8,0
0,3,78,39395,11,0
0,3,58,11642,0,0
0,3,58,11642,8,0
0,3,58,11643,0,0
0,3,58,11643,8,0
0,3,78,39396,11,0
0,3,58,11644,0,0
0,3,58,11644,8,0
0,3,58,11645,0,0
0,3,58,11645,8,0
0,3,78,39397,11,0
0,3,58,11646,0,0
0,3,58,11646,8,0
0,3,58,11647,0,0
0,3,58,11647,8,0
0,3,78,39398,11,0
0,3,58,11648,0,0
0,3,58,11648,8,0
0,3,58,11649,0,0
0,3,58,11649,8,0
0,3,78,39399,11,0
0,3,58,11650,0,0
0,3,58,11650,8,0
0,3,58,11651,0,0
0,3,58,11651,8,0
0,3,78,39400,11,0
0,3,58,11652,0,0
0,3,58,11652,8,0
0,3,58,11653,0,0
0,3,58,11653,8,0
0,3,78,39401,11,0
0,3,58,11654,0,0
0,3,58,11654,8,0
0,3,58,11655,0,0
0,3,58,11655,8,0
0,3,78,39402,11,0
0,3,58,11656,0,0
0,3,58,11656,8,0
0,3,58,11657,0,0
0,3,58,11657,8,0
0,3,78,39403,11,0
0,3,58,11658,0,0
0,3,58,11658,8,0
0,3,58,11659,0,0
0,3,58,11659,8,0
0,3,78,39404,11,0
0,3,58,11660,0,0
0,3,58,11660,8,0
2,3,78,39405,11,1
0,3,58,11661,0,0
0,3,58,11661,8,0
0,3,78,39405,11,0
0,3,58,11662,0,0
0,3,58,11662,8,0
2,3,78,39406,11,1
2,3,78,39407,11,1
2,3,78,39408,11,1
2,3,78,39409,11,1
2,3,78,39410,11,1
2,3,78,39411,11,1
2,3,78,39412,11,1
2,3,78,39413,11,1
0,3,58,6326,1,0
2,3,78,39414,11,1
0,3,58,6327,1,0
2,3,78,39415,11,1
2,3,78,39416,11,1
0,3,58,6328,1,0
2,3,78,39417,11,1
1,3,60,31119,1,0
2,3,78,39418,11,1
2,3,78,39419,11,1
2,3,78,39420,11,1
2,3,78,39421,11,1
2,3,78,39422,11,1
0,3,58,6329,1,0
2,3,78,39423,11,1
2,3,78,39424,11,1
2,3,78,39425,11,1
2,3,78,39426,11,1
1,3,60,31120,1,0
2,3,78,39427,11,1
2,3,78,39428,11,1
2,3,78,39429,11,1
2,3,78,39430,11,1
2,3,78,39431,11,1
1,3,60,31121,1,0
2,3,78,39432,11,1
2,3,78,39433,11,1
0,3,58,6330,1,0
2,3,78,39434,11,1
2,3,78,39435,11,1
2,3,78,39436,11,1
2,3,78,39437,11,1
2,3,78,39438,11,1
2,3,78,39439,11,1
1,3,60,31122,1,0
0,3,58,6331,1,0
2,3,78,39440,11,1
2,3,78,39441,11,1
2,3,78,39442,11,1
2,3,78,39443,11,1
2,3,78,39444,11,1
0,3,58,6332,1,0
2,3,78,39445,11,1
2,3,78,39446,11,1
2,3,78,39447,11,1
2,3,78,39448,11,1
2,3,78,39449,11,1
2,3,78,39450,11,1
1,3,60,31123,1,0
2,3,78,39451,11,1
2,3,78,39452,11,1
0,3,58,6333,1,0
2,3,78,39453,11,1
2,3,78,39454,11,1
2,3,78,39455,11,1
2,3,78,39456,11,1
2,3,78,39457,11,1
1,3,60,31124,1,0
2,3,78,39458,11,1
2,3,78,39459,11,1
2,3,78,39460,11,1
2,3,78,39461,11,1
0,3,58,6334,1,0
2,3,78,39462,11,1
2,3,78,39463,11,1
2,3,78,39464,11,1
2,3,78,39465,11,1
2,3,78,39466,11,1
2,3,78,39467,11,1
2,3,78,39468,11,1
2,3,78,39469,11,1
1,3,60,31125,1,0
0,3,58,6335,1,0
2,3,78,39470,11,1
0,3,58,6336,1,0
2,3,78,39471,11,1
2,3,78,39472,11,1
2,3,78,39473,11,1
2,3,78,39474,11,1
0,3,58,6337,1,0
0,3,58,6338,1,0
2,3,78,39475,11,1
2,3,78,39476,11,1
2,3,78,39477,11,1
1,3,60,31126,1,0
2,3,78,39478,11,1
1,3,60,31127,1,0
2,3,78,39479,11,1
2,3,78,39480,11,1
2,3,78,39481,11,1
2,3,78,39482,11,1
2,3,78,39483,11,1
2,3,78,39484,11,1
2,3,78,39485,11,1
2,3,78,39486,11,1
0,3,58,6339,1,0
2,3,78,39487,11,1
2,3,78,39488,11,1
2,3,78,39489,11,1
1,3,60,31128,1,0
0,3,58,6340,1,0
2,3,78,39490,11,1
2,3,78,39491,11,1
1,3,60,31129,1,0
1,3,60,31130,1,0
2,3,78,39492,11,1
2,3,78,39493,11,1
2,3,78,39494,11,1
2,3,78,39495,11,1
1,3,60,31131,1,0
2,3,78,39496,11,1
0,3,58,6341,1,0
2,3,78,39497,11,1
2,3,78,39498,11,1
2,3,78,39499,11,1
2,3,78,39500,11,1
2,3,78,39501,11,1
2,3,78,39502,11,1
0,3,58,6342,1,0
2,3,78,39503,11,1
2,3,78,39504,11,1
2,3,78,39505,11,1
2,3,78,39506,11,1
1,3,60,31132,1,0
2,3,78,39507,11,1
2,3,78,39508,11,1
2,3,78,39509,11,1
0,3,58,6343,1,0
2,3,78,39510,11,1
2,3,78,39511,11,1
1,3,60,31133,1,0
2,3,78,39512,11,1
0,3,58,6344,1,0
1,3,60,31134,1,0
2,3,78,39513,11,1
2,3,78,39514,11,1
2,3,78,39515,11,1
2,3,78,39516,11,1
2,3,78,39517,11,1
2,3,78,39518,11,1
2,3,78,39519,11,1
2,3,78,39520,11,1
0,3,58,6345,1,0
2,3,78,39521,11,1
2,3,78,39522,11,1
1,3,60,31135,1,0
1,3,60,31136,1,0
2,3,78,39523,11,1
1,3,60,31137,1,0
1,3,60,31138,1,0
2,3,78,39524,11,1
2,3,78,39525,11,1
0,3,58,6346,1,0
2,3,78,39526,11,1
2,3,78,39527,11,1
2,3,78,39528,11,1
2,3,78,39529,11,1
1,3,60,31139,1,0
2,3,78,39530,11,1
2,3,78,39531,11,1
0,3,58,6347,1,0
2,3,78,39532,11,1
2,3,78,39533,11,1
2,3,78,39534,11,1
2,3,78,39535,11,1
2,3,78,39536,11,1
0,3,58,6348,1,0
2,3,78,39537,11,1
1,3,60,31140,1,0
2,3,78,39538,11,1
2,3,78,39539,11,1
2,3,78,39540,11,1
2,3,78,39541,11,1
2,3,78,39542,11,1
2,3,78,39543,11,1
2,3,78,39544,11,1
2,3,78,39545,11,1
0,3,58,6349,1,0
2,3,78,39546,11,1
0,3,58,6350,1,0
2,3,78,39547,11,1
2,3,78,39548,11,1
1,3,60,31141,1,0
2,3,78,39549,11,1
2,3,78,39550,11,1
2,3,78,39551,11,1
2,3,78,39552,11,1
2,3,78,39553,11,1
0,3,58,6351,1,0
2,3,78,39554,11,1
1,3,60,31142,1,0
1,3,78,285,11,0
1,3,60,284,0,1
1,3,60,284,8,1
0,3,78,39406,11,0
1,3,60,285,0,1
1,3,60,285,8,1
1,3,78,286,11,0
0,3,58,11663,0,0
0,3,58,11663,8,0
1,3,60,286,0,1
1,3,60,286,8,1
0,3,58,11664,0,0
0,3,58,11664,8,0
0,3,78,39407,11,0
0,3,58,11665,0,0
0,3,58,11665,8,0
0,3,58,11666,0,0
0,3,58,11666,8,0
0,3,78,39408,11,0
0,3,58,11667,0,0
0,3,58,11667,8,0
0,3,58,11668,0,0
0,3,58,11668,8,0
0,3,78,39409,11,0
0,3,58,11669,0,0
0,3,58,11669,8,0
0,3,58,11670,0,0
0,3,58,11670,8,0
0,3,78,39410,11,0
0,3,58,11671,0,0
0,3,58,11671,8,0
0,3,58,11672,0,0
0,3,58,11672,8,0
0,3,78,39411,11,0
0,3,58,11673,0,0
0,3,58,11673,8,0
0,3,58,11674,0,0
0,3,58,11674,8,0
0,3,78,39412,11,0
0,3,58,11675,0,0
0,3,58,11675,8,0
0,3,78,39413,11,0
0,3,58,11676,0,0
0,3,58,11676,8,0
0,3,58,11677,0,0
0,3,58,11677,8,0
0,3,78,39414,11,0
0,3,58,11678,0,0
0,3,58,11678,8,0
0,3,58,11679,0,0
0,3,58,11679,8,0
0,3,78,39415,11,0
0,3,58,11680,0,0
0,3,58,11680,8,0
0,3,58,11681,0,0
0,3,58,11681,8,0
0,3,78,39416,11,0
0,3,58,11682,0,0
0,3,58,11682,8,0
0,3,58,11683,0,0
0,3,58,11683,8,0
0,3,78,39417,11,0
0,3,58,11684,0,0
0,3,58,11684,8,0
0,3,58,11685,0,0
0,3,58,11685,8,0
0,3,78,39418,11,0
0,3,58,11686,0,0
0,3,58,11686,8,0
0,3,58,11687,0,0
0,3,58,11687,8,0
0,3,78,39419,11,0
0,3,58,11688,0,0
0,3,58,11688,8,0
0,3,58,11689,0,0
0,3,58,11689,8,0
0,3,78,39420,11,0
0,3,58,11690,0,0
0,3,58,11690,8,0
0,3,58,11691,0,0
0,3,58,11691,8,0
0,3,78,39421,11,0
0,3,58,11692,0,0
0,3,58,11692,8,0
1,3,60,31143,1,0
0,3,68,31143,9,0
0,3,58,11693,0,0
0,3,58,11693,8,0
0,3,78,39422,11,0
0,3,58,11694,0,0
0,3,58,11694,8,0
0,3,58,11695,0,0
0,3,58,11695,8,0
0,3,78,39423,11,0
0,3,58,11696,0,0
0,3,58,11696,8,0
0,3,58,11697,0,0
0,3,58,11697,8,0
0,3,78,39424,11,0
0,3,58,11698,0,0
0,3,58,11698,8,0
0,3,58,11699,0,0
0,3,58,11699,8,0
0,3,78,39425,11,0
0,3,58,11700,0,0
0,3,58,11700,8,0
0,3,58,11701,0,0
0,3,58,11701,8,0
0,3,78,39426,11,0
0,3,58,11702,0,0
0,3,58,11702,8,0
0,3,58,11703,0,0
0,3,58,11703,8,0
1,3,60,31144,1,0
0,3,68,31144,9,0
0,3,78,39427,11,0
0,3,58,11704,0,0
0,3,58,11704,8,0
1,3,60,31145,1,0
0,3,68,31145,9,0
0,3,58,11705,0,0
0,3,58,11705,8,0
0,3,78,39428,11,0
0,3,58,11706,0,0
0,3,58,11706,8,0
0,3,58,11707,0,0
0,3,58,11707,8,0
0,3,78,39429,11,0
0,3,58,11708,0,0
0,3,58,11708,8,0
0,3,58,11709,0,0
0,3,58,11709,8,0
0,3,78,39430,11,0
0,3,58,11710,0,0
0,3,58,11710,8,0
0,3,58,11711,0,0
0,3,58,11711,8,0
0,3,78,39431,11,0
0,3,58,11712,0,0
0,3,58,11712,8,0
0,3,58,11713,0,0
0,3,58,11713,8,0
0,3,78,39432,11,0
0,3,58,11714,0,0
0,3,58,11714,8,0
0,3,58,11715,0,0
0,3,58,11715,8,0
0,3,78,39433,11,0
0,3,58,11716,0,0
0,3,58,11716,8,0
0,3,58,11717,0,0
0,3,58,11717,8,0
0,3,78,39434,11,0
0,3,58,11718,0,0
0,3,58,11718,8,0
0,3,58,11719,0,0
0,3,58,11719,8,0
0,3,78,39435,11,0
0,3,58,11720,0,0
0,3,58,11720,8,0
0,3,58,11721,0,0
0,3,58,11721,8,0
0,3,78,39436,11,0
0,3,58,11722,0,0
0,3,58,11722,8,0
0,3,58,11723,0,0
0,3,58,11723,8,0
0,3,78,39437,11,0
0,3,58,11724,0,0
0,3,58,11724,8,0
0,3,58,11725,0,0
0,3,58,11725,8,0
