Source,Destination,Length,SequenceID,MessageType,Label
1,2,78,45132,11,0
1,2,60,24693,0,0
0,2,58,21697,1,0
1,2,68,21697,9,0
1,2,60,24694,0,0
0,2,58,21698,1,0
1,2,68,21698,9,0
1,2,78,45133,11,0
1,2,60,24695,0,0
1,2,60,24696,0,0
0,2,58,21699,1,0
1,2,68,21699,9,0
1,2,78,45134,11,0
1,2,60,24697,0,0
1,2,60,24698,0,0
0,2,58,21700,1,0
1,2,68,21700,9,0
0,2,58,21701,1,0
1,2,68,21701,9,0
1,2,78,45135,11,0
1,2,60,24699,0,0
0,2,58,21702,1,0
1,2,68,21702,9,0
1,2,60,24700,0,0
1,2,78,45136,11,0
1,2,60,24701,0,0
0,2,58,21703,1,0
1,2,68,21703,9,0
0,2,58,21704,1,0
1,2,68,21704,9,0
0,2,58,21705,1,0
1,2,68,21705,9,0
1,2,60,24702,0,0
0,2,58,21706,1,0
1,2,68,21706,9,0
1,2,78,45137,11,0
1,2,60,24703,0,0
1,2,60,24704,0,0
0,2,58,21707,1,0
1,2,68,21707,9,0
1,2,78,45138,11,0
1,2,60,24705,0,0
1,2,60,24706,0,0
0,2,58,21708,1,0
1,2,68,21708,9,0
1,2,78,45139,11,0
1,2,60,24707,0,0
1,2,60,24708,0,0
0,2,58,21709,1,0
1,2,68,21709,9,0
1,2,78,45140,11,0
1,2,60,24709,0,0
0,2,58,21710,1,0
1,2,68,21710,9,0
1,2,60,24710,0,0
0,2,58,21711,1,0
1,2,68,21711,9,0
1,2,78,45141,11,0
1,2,60,24711,0,0
1,2,60,24712,0,0
0,2,58,21712,1,0
1,2,68,21712,9,0
0,2,58,21713,1,0
1,2,68,21713,9,0
1,2,78,45142,11,0
1,2,60,24713,0,0
0,2,58,21714,1,0
1,2,68,21714,9,0
1,2,60,24714,0,0
0,2,58,21715,1,0
1,2,68,21715,9,0
1,2,78,45143,11,0
1,2,60,24715,0,0
1,2,60,24716,0,0
0,2,58,21716,1,0
1,2,68,21716,9,0
1,2,78,45144,11,0
1,2,60,24717,0,0
1,2,60,24718,0,0
0,2,58,21717,1,0
1,2,68,21717,9,0
1,2,78,45145,11,0
1,2,60,24719,0,0
0,2,58,21718,1,0
1,2,68,21718,9,0
1,2,60,24720,0,0
0,2,58,21719,1,0
1,2,68,21719,9,0
1,2,78,45146,11,0
1,2,60,24721,0,0
0,2,58,21720,1,0
1,2,68,21720,9,0
1,2,60,24722,0,0
1,2,78,45147,11,0
1,2,60,24723,0,0
0,2,58,21721,1,0
1,2,68,21721,9,0
1,2,60,24724,0,0
1,2,78,45148,11,0
1,2,60,24725,0,0
0,2,58,21722,1,0
1,2,68,21722,9,0
1,2,60,24726,0,0
1,2,78,45149,11,0
1,2,60,24727,0,0
0,2,58,21723,1,0
1,2,68,21723,9,0
1,2,60,24728,0,0
0,2,58,21724,1,0
1,2,68,21724,9,0
1,2,78,45150,11,0
1,2,60,24729,0,0
1,2,60,24730,0,0
0,2,58,21725,1,0
1,2,68,21725,9,0
1,2,78,45151,11,0
1,2,60,24731,0,0
1,2,60,24732,0,0
0,2,58,21726,1,0
1,2,68,21726,9,0
0,2,58,21727,1,0
1,2,68,21727,9,0
1,2,78,45152,11,0
1,2,60,24733,0,0
0,2,58,21728,1,0
1,2,68,21728,9,0
1,2,60,24734,0,0
1,2,78,45153,11,0
1,2,60,24735,0,0
0,2,58,21729,1,0
1,2,68,21729,9,0
1,2,60,24736,0,0
0,2,58,21730,1,0
1,2,68,21730,9,0
1,2,78,45154,11,0
1,2,60,24737,0,0
0,2,58,21731,1,0
1,2,68,21731,9,0
1,2,60,24738,0,0
1,2,78,45155,11,0
1,2,60,24739,0,0
0,2,58,21732,1,0
1,2,68,21732,9,0
0,2,58,21733,1,0
1,2,68,21733,9,0
1,2,60,24740,0,0
1,2,78,45156,11,0
1,2,60,24741,0,0
0,2,58,21734,1,0
1,2,68,21734,9,0
1,2,60,24742,0,0
1,2,78,45157,11,0
1,2,60,24743,0,0
0,2,58,21735,1,0
1,2,68,21735,9,0
1,2,60,24744,0,0
0,2,58,21736,1,0
1,2,68,21736,9,0
1,2,78,45158,11,0
1,2,60,24745,0,0
0,2,58,21737,1,0
1,2,68,21737,9,0
1,2,60,24746,0,0
0,2,58,21738,1,0
1,2,68,21738,9,0
1,2,78,45159,11,0
1,2,60,24747,0,0
0,2,58,21739,1,0
1,2,68,21739,9,0
1,2,60,24748,0,0
0,2,58,21740,1,0
1,2,68,21740,9,0
1,2,78,45160,11,0
1,2,60,24749,0,0
0,2,58,21741,1,0
1,2,68,21741,9,0
1,2,60,24750,0,0
0,2,58,21742,1,0
1,2,68,21742,9,0
1,2,78,45161,11,0
1,2,60,24751,0,0
0,2,58,21743,1,0
1,2,68,21743,9,0
1,2,60,24752,0,0
0,2,58,21744,1,0
1,2,68,21744,9,0
0,2,58,21745,1,0
1,2,68,21745,9,0
1,2,78,45162,11,0
1,2,60,24753,0,0
1,2,60,24754,0,0
0,2,58,21746,1,0
1,2,68,21746,9,0
0,2,58,21747,1,0
1,2,68,21747,9,0
1,2,78,45163,11,0
1,2,60,24755,0,0
0,2,58,21748,1,0
1,2,68,21748,9,0
1,2,60,24756,0,0
0,2,58,21749,1,0
1,2,68,21749,9,0
1,2,78,45164,11,0
1,2,60,24757,0,0
0,2,58,21750,1,0
1,2,68,21750,9,0
0,2,58,21751,1,0
1,2,68,21751,9,0
0,2,58,21752,1,0
1,2,68,21752,9,0
1,2,60,24758,0,0
0,2,58,21753,1,0
1,2,68,21753,9,0
1,2,78,45165,11,0
1,2,60,24759,0,0
1,2,60,24760,0,0
0,2,58,21754,1,0
1,2,68,21754,9,0
0,2,58,21755,1,0
1,2,68,21755,9,0
1,2,78,45166,11,0
1,2,60,24761,0,0
0,2,58,21756,1,0
1,2,68,21756,9,0
1,2,60,24762,0,0
1,2,78,45167,11,0
1,2,60,24763,0,0
0,2,58,21757,1,0
1,2,68,21757,9,0
1,2,60,24764,0,0
0,2,58,21758,1,0
1,2,68,21758,9,0
0,2,58,21759,1,0
1,2,68,21759,9,0
1,2,78,45168,11,0
1,2,60,24765,0,0
0,2,58,21760,1,0
1,2,68,21760,9,0
1,2,60,24766,0,0
0,2,58,21761,1,0
1,2,68,21761,9,0
1,2,78,45169,11,0
1,2,60,24767,0,0
0,2,58,21762,1,0
1,2,68,21762,9,0
0,2,58,21763,1,0
1,2,68,21763,9,0
1,2,60,24768,0,0
1,2,78,45170,11,0
1,2,60,24769,0,0
0,2,58,21764,1,0
1,2,68,21764,9,0
1,2,60,24770,0,0
0,2,58,21765,1,0
1,2,68,21765,9,0
0,2,58,21766,1,0
1,2,68,21766,9,0
1,2,78,45171,11,0
1,2,60,24771,0,0
0,2,58,21767,1,0
1,2,68,21767,9,0
1,2,60,24772,0,0
1,2,78,45172,11,0
1,2,60,24773,0,0
0,2,58,21768,1,0
1,2,68,21768,9,0
1,2,60,24774,0,0
0,2,58,21769,1,0
1,2,68,21769,9,0
1,2,78,45173,11,0
1,2,60,24775,0,0
0,2,58,21770,1,0
1,2,68,21770,9,0
0,2,58,21771,1,0
1,2,68,21771,9,0
0,2,58,21772,1,0
1,2,68,21772,9,0
1,2,60,24776,0,0
0,2,58,21773,1,0
1,2,68,21773,9,0
1,2,78,45174,11,0
1,2,60,24777,0,0
0,2,58,21774,1,0
1,2,68,21774,9,0
0,2,58,21775,1,0
1,2,68,21775,9,0
1,2,60,24778,0,0
0,2,58,21776,1,0
1,2,68,21776,9,0
1,2,78,45175,11,0
1,2,60,24779,0,0
1,2,60,24780,0,0
0,2,58,21777,1,0
1,2,68,21777,9,0
1,2,78,45176,11,0
1,2,60,24781,0,0
0,2,58,21778,1,0
1,2,68,21778,9,0
0,2,58,21779,1,0
1,2,68,21779,9,0
0,2,58,21780,1,0
1,2,68,21780,9,0
1,2,60,24782,0,0
0,2,58,21781,1,0
1,2,68,21781,9,0
1,2,78,45177,11,0
1,2,60,24783,0,0
0,2,58,21782,1,0
1,2,68,21782,9,0
1,2,60,24784,0,0
0,2,58,21783,1,0
1,2,68,21783,9,0
1,2,78,45178,11,0
1,2,60,24785,0,0
0,2,58,21784,1,0
1,2,68,21784,9,0
1,2,60,24786,0,0
0,2,58,21785,1,0
1,2,68,21785,9,0
1,2,78,45179,11,0
1,2,60,24787,0,0
0,2,58,21786,1,0
1,2,68,21786,9,0
1,2,60,24788,0,0
0,2,58,21787,1,0
1,2,68,21787,9,0
1,2,78,45180,11,0
1,2,60,24789,0,0
0,2,58,21788,1,0
1,2,68,21788,9,0
1,2,60,24790,0,0
1,2,78,45181,11,0
1,2,60,24791,0,0
0,2,58,21789,1,0
1,2,68,21789,9,0
1,2,60,24792,0,0
0,2,58,21790,1,0
1,2,68,21790,9,0
0,2,58,21791,1,0
1,2,68,21791,9,0
1,2,78,45182,11,0
1,2,60,24793,0,0
1,2,60,24794,0,0
0,2,58,21792,1,0
1,2,68,21792,9,0
1,2,78,45183,11,0
1,2,60,24795,0,0
0,2,58,21793,1,0
1,2,68,21793,9,0
1,2,60,24796,0,0
1,2,78,45184,11,0
1,2,60,24797,0,0
0,2,58,21794,1,0
1,2,68,21794,9,0
1,2,60,24798,0,0
0,2,58,21795,1,0
1,2,68,21795,9,0
1,2,78,45185,11,0
1,2,60,24799,0,0
0,2,58,21796,1,0
1,2,68,21796,9,0
1,2,60,24800,0,0
0,2,58,21797,1,0
1,2,68,21797,9,0
1,2,78,45186,11,0
1,2,60,24801,0,0
0,2,58,21798,1,0
1,2,68,21798,9,0
1,2,60,24802,0,0
0,2,58,21799,1,0
1,2,68,21799,9,0
0,2,58,21800,1,0
1,2,68,21800,9,0
1,2,78,45187,11,0
1,2,60,24803,0,0
0,2,58,21801,1,0
1,2,68,21801,9,0
1,2,60,24804,0,0
1,2,78,45188,11,0
1,2,60,24805,0,0
0,2,58,21802,1,0
1,2,68,21802,9,0
1,2,60,24806,0,0
1,2,78,45189,11,0
1,2,60,24807,0,0
0,2,58,21803,1,0
1,2,68,21803,9,0
1,2,60,24808,0,0
0,2,58,21804,1,0
1,2,68,21804,9,0
1,2,78,45190,11,0
1,2,60,24809,0,0
0,2,58,21805,1,0
1,2,68,21805,9,0
0,2,58,21806,1,0
1,2,60,24810,0,0
1,2,68,21806,9,0
0,2,58,21807,1,0
1,2,68,21807,9,0
0,2,58,21808,1,0
1,2,68,21808,9,0
1,2,78,45191,11,0
1,2,60,24811,0,0
0,2,58,21809,1,0
1,2,68,21809,9,0
1,2,60,24812,0,0
0,2,58,21810,1,0
1,2,68,21810,9,0
1,2,78,45192,11,0
1,2,60,24813,0,0
0,2,58,21811,1,0
1,2,68,21811,9,0
0,2,58,21812,1,0
1,2,60,24814,0,0
1,2,68,21812,9,0
0,2,58,21813,1,0
1,2,68,21813,9,0
1,2,78,45193,11,0
1,2,60,24815,0,0
1,2,60,24816,0,0
0,2,58,21814,1,0
1,2,68,21814,9,0
1,2,78,45194,11,0
1,2,60,24817,0,0
1,2,60,24818,0,0
0,2,58,21815,1,0
1,2,68,21815,9,0
0,2,58,21816,1,0
1,2,68,21816,9,0
0,2,58,21817,1,0
1,2,68,21817,9,0
1,2,78,45195,11,0
1,2,60,24819,0,0
0,2,58,21818,1,0
1,2,68,21818,9,0
1,2,60,24820,0,0
1,2,78,45196,11,0
1,2,60,24821,0,0
0,2,58,21819,1,0
1,2,68,21819,9,0
0,2,58,21820,1,0
1,2,68,21820,9,0
1,2,60,24822,0,0
1,2,78,45197,11,0
1,2,60,24823,0,0
0,2,58,21821,1,0
1,2,68,21821,9,0
1,2,60,24824,0,0
0,2,58,21822,1,0
1,2,68,21822,9,0
1,2,78,45198,11,0
1,2,60,24825,0,0
0,2,58,21823,1,0
1,2,68,21823,9,0
1,2,60,24826,0,0
0,2,58,21824,1,0
1,2,68,21824,9,0
0,2,58,21825,1,0
1,2,68,21825,9,0
1,2,78,45199,11,0
1,2,60,24827,0,0
1,2,60,24828,0,0
0,2,58,21826,1,0
1,2,68,21826,9,0
1,2,78,45200,11,0
1,2,60,24829,0,0
0,2,58,21827,1,0
1,2,68,21827,9,0
1,2,60,24830,0,0
1,2,78,45201,11,0
1,2,60,24831,0,0
0,2,58,21828,1,0
1,2,68,21828,9,0
1,2,60,24832,0,0
0,2,58,21829,1,0
1,2,68,21829,9,0
1,2,78,45202,11,0
1,2,60,24833,0,0
1,2,60,24834,0,0
0,2,58,21830,1,0
1,2,68,21830,9,0
1,2,78,45203,11,0
1,2,60,24835,0,0
0,2,58,21831,1,0
1,2,68,21831,9,0
1,2,60,24836,0,0
0,2,58,21832,1,0
1,2,68,21832,9,0
0,2,58,21833,1,0
1,2,68,21833,9,0
1,2,78,45204,11,0
1,2,60,24837,0,0
0,2,58,21834,1,0
1,2,68,21834,9,0
1,2,60,24838,0,0
0,2,58,21835,1,0
1,2,68,21835,9,0
0,2,58,21836,1,0
1,2,68,21836,9,0
1,2,78,45205,11,0
1,2,60,24839,0,0
1,2,60,24840,0,0
0,2,58,21837,1,0
1,2,68,21837,9,0
1,2,78,45206,11,0
1,2,60,24841,0,0
1,2,60,24842,0,0
0,2,58,21838,1,0
1,2,68,21838,9,0
0,2,58,21839,1,0
1,2,68,21839,9,0
1,2,78,45207,11,0
1,2,60,24843,0,0
1,2,60,24844,0,0
0,2,58,21840,1,0
1,2,68,21840,9,0
0,2,58,21841,1,0
1,2,68,21841,9,0
1,2,78,45208,11,0
1,2,60,24845,0,0
0,2,58,21842,1,0
1,2,68,21842,9,0
0,2,58,21843,1,0
1,2,68,21843,9,0
0,2,58,21844,1,0
1,2,68,21844,9,0
1,2,60,24846,0,0
0,2,58,21845,1,0
1,2,68,21845,9,0
0,2,58,21846,1,0
1,2,68,21846,9,0
1,2,78,45209,11,0
1,2,60,24847,0,0
0,2,58,21847,1,0
1,2,68,21847,9,0
1,2,60,24848,0,0
0,2,58,21848,1,0
1,2,68,21848,9,0
1,2,78,45210,11,0
1,2,60,24849,0,0
1,2,60,24850,0,0
0,2,58,21849,1,0
1,2,68,21849,9,0
1,2,78,45211,11,0
1,2,60,24851,0,0
0,2,58,21850,1,0
1,2,68,21850,9,0
1,2,60,24852,0,0
0,2,58,21851,1,0
1,2,68,21851,9,0
1,2,78,45212,11,0
1,2,60,24853,0,0
1,2,60,24854,0,0
0,2,58,21852,1,0
1,2,68,21852,9,0
0,2,58,21853,1,0
1,2,68,21853,9,0
1,2,78,45213,11,0
1,2,60,24855,0,0
0,2,58,21854,1,0
1,2,68,21854,9,0
1,2,60,24856,0,0
1,2,78,45214,11,0
1,2,60,24857,0,0
0,2,58,21855,1,0
1,2,68,21855,9,0
0,2,58,21856,1,0
1,2,68,21856,9,0
1,2,60,24858,0,0
1,2,78,45215,11,0
1,2,60,24859,0,0
0,2,58,21857,1,0
1,2,68,21857,9,0
1,2,60,24860,0,0
1,2,78,45216,11,0
1,2,60,24861,0,0
0,2,58,21858,1,0
1,2,68,21858,9,0
1,2,60,24862,0,0
0,2,58,21859,1,0
1,2,68,21859,9,0
0,2,58,21860,1,0
1,2,68,21860,9,0
1,2,78,45217,11,0
1,2,60,24863,0,0
0,2,58,21861,1,0
1,2,68,21861,9,0
1,2,60,24864,0,0
0,2,58,21862,1,0
1,2,68,21862,9,0
1,2,78,45218,11,0
1,2,60,24865,0,0
0,2,58,21863,1,0
1,2,68,21863,9,0
1,2,60,24866,0,0
0,2,58,21864,1,0
1,2,68,21864,9,0
1,2,78,45219,11,0
1,2,60,24867,0,0
1,2,60,24868,0,0
0,2,58,21865,1,0
1,2,68,21865,9,0
1,2,78,45220,11,0
1,2,60,24869,0,0
0,2,58,21866,1,0
1,2,68,21866,9,0
0,2,58,21867,1,0
1,2,68,21867,9,0
0,2,58,21868,1,0
1,2,68,21868,9,0
0,2,58,21869,1,0
1,2,68,21869,9,0
1,2,60,24870,0,0
1,2,78,45221,11,0
1,2,60,24871,0,0
0,2,58,21870,1,0
1,2,68,21870,9,0
1,2,60,24872,0,0
0,2,58,21871,1,0
1,2,68,21871,9,0
1,2,78,45222,11,0
1,2,60,24873,0,0
0,2,58,21872,1,0
1,2,68,21872,9,0
1,2,60,24874,0,0
0,2,58,21873,1,0
1,2,68,21873,9,0
1,2,78,45223,11,0
1,2,60,24875,0,0
0,2,58,21874,1,0
1,2,68,21874,9,0
1,2,60,24876,0,0
0,2,58,21875,1,0
1,2,68,21875,9,0
1,2,78,45224,11,0
1,2,60,24877,0,0
0,2,58,21876,1,0
1,2,68,21876,9,0
1,2,60,24878,0,0
0,2,58,21877,1,0
1,2,68,21877,9,0
1,2,78,45225,11,0
1,2,60,24879,0,0
0,2,58,21878,1,0
1,2,68,21878,9,0
1,2,60,24880,0,0
0,2,58,21879,1,0
1,2,68,21879,9,0
1,2,78,45226,11,0
1,2,60,24881,0,0
1,2,60,24882,0,0
0,2,58,21880,1,0
1,2,68,21880,9,0
1,2,78,45227,11,0
1,2,60,24883,0,0
0,2,58,21881,1,0
1,2,68,21881,9,0
1,2,60,24884,0,0
1,2,78,45228,11,0
1,2,60,24885,0,0
0,2,58,21882,1,0
1,2,68,21882,9,0
1,2,60,24886,0,0
1,2,78,45229,11,0
1,2,60,24887,0,0
0,2,58,21883,1,0
1,2,68,21883,9,0
0,2,58,21884,1,0
1,2,68,21884,9,0
1,2,60,24888,0,0
1,2,78,45230,11,0
1,2,60,24889,0,0
0,2,58,21885,1,0
1,2,68,21885,9,0
1,2,60,24890,0,0
1,2,78,45231,11,0
1,2,60,24891,0,0
0,2,58,21886,1,0
1,2,68,21886,9,0
1,2,60,24892,0,0
0,2,58,21887,1,0
1,2,68,21887,9,0
0,2,58,21888,1,0
1,2,68,21888,9,0
1,2,78,45232,11,0
1,2,60,24893,0,0
0,2,58,21889,1,0
1,2,68,21889,9,0
1,2,60,24894,0,0
1,2,78,45233,11,0
1,2,60,24895,0,0
0,2,58,21890,1,0
1,2,68,21890,9,0
1,2,60,24896,0,0
0,2,58,21891,1,0
1,2,68,21891,9,0
1,2,78,45234,11,0
1,2,60,24897,0,0
0,2,58,21892,1,0
1,2,68,21892,9,0
1,2,60,24898,0,0
0,2,58,21893,1,0
1,2,68,21893,9,0
1,2,78,45235,11,0
1,2,60,24899,0,0
1,2,60,24900,0,0
0,2,58,21894,1,0
1,2,68,21894,9,0
0,2,58,21895,1,0
1,2,68,21895,9,0
1,2,78,45236,11,0
1,2,60,24901,0,0
1,2,60,24902,0,0
0,2,58,21896,1,0
1,2,68,21896,9,0
0,2,58,21897,1,0
1,2,68,21897,9,0
1,2,78,45237,11,0
1,2,60,24903,0,0
0,2,58,21898,1,0
1,2,68,21898,9,0
0,2,58,21899,1,0
1,2,68,21899,9,0
1,2,60,24904,0,0
1,2,78,45238,11,0
1,2,60,24905,0,0
0,2,58,21900,1,0
1,2,68,21900,9,0
1,2,60,24906,0,0
1,2,78,45239,11,0
1,2,60,24907,0,0
0,2,58,21901,1,0
1,2,68,21901,9,0
0,2,58,21902,1,0
1,2,68,21902,9,0
1,2,60,24908,0,0
0,2,58,21903,1,0
1,2,68,21903,9,0
1,2,78,45240,11,0
1,2,60,24909,0,0
0,2,58,21904,1,0
1,2,68,21904,9,0
1,2,60,24910,0,0
0,2,58,21905,1,0
1,2,68,21905,9,0
1,2,78,45241,11,0
1,2,60,24911,0,0
1,2,60,24912,0,0
0,2,58,21906,1,0
1,2,68,21906,9,0
0,2,58,21907,1,0
1,2,68,21907,9,0
1,2,78,45242,11,0
1,2,60,24913,0,0
0,2,58,21908,1,0
1,2,68,21908,9,0
1,2,60,24914,0,0
0,2,58,21909,1,0
1,2,68,21909,9,0
1,2,78,45243,11,0
1,2,60,24915,0,0
0,2,58,21910,1,0
1,2,68,21910,9,0
1,2,60,24916,0,0
0,2,58,21911,1,0
1,2,68,21911,9,0
0,2,58,21912,1,0
1,2,68,21912,9,0
1,2,78,45244,11,0
1,2,60,24917,0,0
0,2,58,21913,1,0
1,2,68,21913,9,0
1,2,60,24918,0,0
0,2,58,21914,1,0
1,2,68,21914,9,0
1,2,78,45245,11,0
1,2,60,24919,0,0
1,2,60,24920,0,0
0,2,58,21915,1,0
1,2,68,21915,9,0
1,2,78,45246,11,0
1,2,60,24921,0,0
0,2,58,21916,1,0
1,2,68,21916,9,0
1,2,60,24922,0,0
0,2,58,21917,1,0
1,2,68,21917,9,0
1,2,78,45247,11,0
1,2,60,24923,0,0
0,2,58,21918,1,0
1,2,68,21918,9,0
1,2,60,24924,0,0
0,2,58,21919,1,0
1,2,68,21919,9,0
1,2,78,45248,11,0
1,2,60,24925,0,0
0,2,58,21920,1,0
1,2,68,21920,9,0
1,2,60,24926,0,0
1,2,78,45249,11,0
1,2,60,24927,0,0
0,2,58,21921,1,0
1,2,68,21921,9,0
1,2,60,24928,0,0
1,2,78,45250,11,0
1,2,60,24929,0,0
0,2,58,21922,1,0
1,2,68,21922,9,0
1,2,60,24930,0,0
0,2,58,21923,1,0
1,2,68,21923,9,0
1,2,78,45251,11,0
1,2,60,24931,0,0
0,2,58,21924,1,0
1,2,68,21924,9,0
1,2,60,24932,0,0
1,2,78,45252,11,0
1,2,60,24933,0,0
0,2,58,21925,1,0
1,2,68,21925,9,0
1,2,60,24934,0,0
1,2,78,45253,11,0
1,2,60,24935,0,0
0,2,58,21926,1,0
1,2,68,21926,9,0
1,2,60,24936,0,0
0,2,58,21927,1,0
1,2,68,21927,9,0
1,2,78,45254,11,0
1,2,60,24937,0,0
0,2,58,21928,1,0
1,2,68,21928,9,0
1,2,60,24938,0,0
1,2,78,45255,11,0
1,2,60,24939,0,0
0,2,58,21929,1,0
1,2,68,21929,9,0
1,2,60,24940,0,0
0,2,58,21930,1,0
1,2,68,21930,9,0
1,2,78,45256,11,0
1,2,60,24941,0,0
1,2,60,24942,0,0
0,2,58,21931,1,0
1,2,68,21931,9,0
0,2,58,21932,1,0
1,2,68,21932,9,0
1,2,78,45257,11,0
1,2,60,24943,0,0
0,2,58,21933,1,0
1,2,68,21933,9,0
1,2,60,24944,0,0
1,2,78,45258,11,0
1,2,60,24945,0,0
0,2,58,21934,1,0
1,2,68,21934,9,0
1,2,60,24946,0,0
0,2,58,21935,1,0
1,2,68,21935,9,0
1,2,78,45259,11,0
1,2,60,24947,0,0
0,2,58,21936,1,0
1,2,68,21936,9,0
0,2,58,21937,1,0
1,2,68,21937,9,0
1,2,60,24948,0,0
0,2,58,21938,1,0
1,2,68,21938,9,0
1,2,78,45260,11,0
1,2,60,24949,0,0
1,2,60,24950,0,0
0,2,58,21939,1,0
1,2,68,21939,9,0
1,2,78,45261,11,0
1,2,60,24951,0,0
0,2,58,21940,1,0
1,2,68,21940,9,0
1,2,60,24952,0,0
0,2,58,21941,1,0
1,2,68,21941,9,0
1,2,78,45262,11,0
1,2,60,24953,0,0
0,2,58,21942,1,0
1,2,68,21942,9,0
1,2,60,24954,0,0
0,2,58,21943,1,0
1,2,68,21943,9,0
1,2,78,45263,11,0
1,2,60,24955,0,0
0,2,58,21944,1,0
1,2,68,21944,9,0
1,2,60,24956,0,0
0,2,58,21945,1,0
1,2,68,21945,9,0
1,2,78,45264,11,0
1,2,60,24957,0,0
0,2,58,21946,1,0
1,2,68,21946,9,0
1,2,60,24958,0,0
0,2,58,21947,1,0
1,2,68,21947,9,0
0,2,58,21948,1,0
1,2,68,21948,9,0
1,2,78,45265,11,0
1,2,60,24959,0,0
0,2,58,21949,1,0
1,2,68,21949,9,0
1,2,60,24960,0,0
0,2,58,21950,1,0
1,2,68,21950,9,0
0,2,58,21951,1,0
1,2,68,21951,9,0
1,2,78,45266,11,0
1,2,60,24961,0,0
1,2,60,24962,0,0
0,2,58,21952,1,0
1,2,68,21952,9,0
1,2,78,45267,11,0
1,2,60,24963,0,0
0,2,58,21953,1,0
1,2,68,21953,9,0
1,2,60,24964,0,0
1,2,78,45268,11,0
1,2,60,24965,0,0
0,2,58,21954,1,0
1,2,68,21954,9,0
0,2,58,21955,1,0
1,2,68,21955,9,0
1,2,60,24966,0,0
0,2,58,21956,1,0
1,2,68,21956,9,0
1,2,78,45269,11,0
1,2,60,24967,0,0
0,2,58,21957,1,0
1,2,68,21957,9,0
1,2,60,24968,0,0
1,2,78,45270,11,0
1,2,60,24969,0,0
0,2,58,21958,1,0
1,2,68,21958,9,0
1,2,60,24970,0,0
0,2,58,21959,1,0
1,2,68,21959,9,0
1,2,78,45271,11,0
1,2,60,24971,0,0
0,2,58,21960,1,0
1,2,68,21960,9,0
1,2,60,24972,0,0
0,2,58,21961,1,0
1,2,68,21961,9,0
0,2,58,21962,1,0
1,2,68,21962,9,0
1,2,78,45272,11,0
1,2,60,24973,0,0
0,2,58,21963,1,0
1,2,68,21963,9,0
1,2,60,24974,0,0
0,2,58,21964,1,0
1,2,68,21964,9,0
0,2,58,21965,1,0
1,2,68,21965,9,0
0,2,58,21966,1,0
1,2,68,21966,9,0
0,2,58,21967,1,0
1,2,68,21967,9,0
1,2,78,45273,11,0
1,2,60,24975,0,0
1,2,60,24976,0,0
0,2,58,21968,1,0
1,2,68,21968,9,0
0,2,58,21969,1,0
1,2,68,21969,9,0
1,2,78,45274,11,0
1,2,60,24977,0,0
1,2,60,24978,0,0
0,2,58,21970,1,0
1,2,68,21970,9,0
1,2,78,45275,11,0
1,2,60,24979,0,0
0,2,58,21971,1,0
1,2,68,21971,9,0
1,2,60,24980,0,0
1,2,78,45276,11,0
1,2,60,24981,0,0
0,2,58,21972,1,0
1,2,68,21972,9,0
1,2,60,24982,0,0
0,2,58,21973,1,0
1,2,68,21973,9,0
0,2,58,21974,1,0
1,2,68,21974,9,0
1,2,78,45277,11,0
1,2,60,24983,0,0
0,2,58,21975,1,0
1,2,68,21975,9,0
0,2,58,21976,1,0
1,2,68,21976,9,0
1,2,60,24984,0,0
0,2,58,21977,1,0
1,2,68,21977,9,0
0,2,58,21978,1,0
1,2,68,21978,9,0
1,2,78,45278,11,0
1,2,60,24985,0,0
0,2,58,21979,1,0
1,2,68,21979,9,0
0,2,58,21980,1,0
1,2,68,21980,9,0
1,2,60,24986,0,0
1,2,78,45279,11,0
1,2,60,24987,0,0
0,2,58,21981,1,0
1,2,68,21981,9,0
0,2,58,21982,1,0
1,2,68,21982,9,0
1,2,60,24988,0,0
0,2,58,21983,1,0
1,2,68,21983,9,0
0,2,58,21984,1,0
1,2,68,21984,9,0
1,2,78,45280,11,0
1,2,60,24989,0,0
0,2,58,21985,1,0
1,2,68,21985,9,0
1,2,60,24990,0,0
0,2,58,21986,1,0
1,2,68,21986,9,0
1,2,78,45281,11,0
1,2,60,24991,0,0
0,2,58,21987,1,0
1,2,68,21987,9,0
1,2,60,24992,0,0
0,2,58,21988,1,0
1,2,68,21988,9,0
1,2,78,45282,11,0
1,2,60,24993,0,0
1,2,60,24994,0,0
0,2,58,21989,1,0
1,2,68,21989,9,0
1,2,78,45283,11,0
1,2,60,24995,0,0
1,2,60,24996,0,0
0,2,58,21990,1,0
1,2,68,21990,9,0
1,2,78,45284,11,0
1,2,60,24997,0,0
0,2,58,21991,1,0
1,2,68,21991,9,0
1,2,60,24998,0,0
1,2,78,45285,11,0
1,2,60,24999,0,0
0,2,58,21992,1,0
1,2,68,21992,9,0
1,2,60,25000,0,0
0,2,58,21993,1,0
1,2,68,21993,9,0
0,2,58,21994,1,0
1,2,68,21994,9,0
1,2,78,45286,11,0
1,2,60,25001,0,0
0,2,58,21995,1,0
1,2,68,21995,9,0
1,2,60,25002,0,0
1,2,78,45287,11,0
1,2,60,25003,0,0
0,2,58,21996,1,0
1,2,68,21996,9,0
1,2,60,25004,0,0
0,2,58,21997,1,0
1,2,68,21997,9,0
1,2,78,45288,11,0
1,2,60,25005,0,0
1,2,60,25006,0,0
0,2,58,21998,1,0
1,2,68,21998,9,0
