Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,58,19236,1,0.015142,0
1,2,68,19236,9,0.000222,0
1,2,78,43867,11,0.048738,0
1,2,60,22171,0,2.00E-05,0
0,2,58,19237,1,0.01241,0
1,2,68,19237,9,0.00023,0
1,2,60,22172,0,0.043279,0
1,2,78,43868,11,0.063964,0
1,2,60,22173,0,5.30E-05,0
0,2,58,19238,1,0.010173,0
1,2,68,19238,9,0.000287,0
1,2,60,22174,0,0.05352,0
0,2,58,19239,1,0.043655,0
1,2,68,19239,9,0.000249,0
1,2,78,43869,11,0.020095,0
1,2,60,22175,0,5.60E-05,0
1,2,60,22176,0,0.06392,0
0,2,58,19240,1,0.012925,0
1,2,68,19240,9,0.00021,0
1,2,78,43870,11,0.042892,0
1,2,60,22177,0,5.20E-05,0
0,2,58,19241,1,0.023005,0
1,2,68,19241,9,0.000282,0
1,2,60,22178,0,0.040685,0
1,2,78,43871,11,0.063974,0
1,2,60,22179,0,5.40E-05,0
0,2,58,19242,1,0.00731,0
1,2,68,19242,9,0.000152,0
1,2,60,22180,0,0.056489,0
0,2,58,19243,1,0.048267,0
1,2,68,19243,9,0.000335,0
1,2,78,43872,11,0.015759,0
1,2,60,22181,0,2.10E-05,0
1,2,60,22182,0,0.063585,0
0,2,58,19244,1,0.006368,0
1,2,68,19244,9,0.000176,0
0,2,58,19245,1,0.045871,0
1,2,68,19245,9,0.000179,0
1,2,78,43873,11,0.003389,0
1,2,60,22183,0,1.90E-05,0
1,2,60,22184,0,0.063978,0
0,2,58,19246,1,0.02572,0
1,2,68,19246,9,0.000213,0
1,2,78,43874,11,0.038084,0
1,2,60,22185,0,1.80E-05,0
0,2,58,19247,1,0.062962,0
1,2,68,19247,9,0.000233,0
1,2,60,22186,0,0.000781,0
1,2,78,43875,11,0.063976,0
1,2,60,22187,0,1.90E-05,0
0,2,58,19248,1,0.00208,0
1,2,68,19248,9,0.000209,0
0,2,58,19249,1,0.038572,0
1,2,68,19249,9,0.000333,0
1,2,60,22188,0,0.014797,0
0,2,58,19250,1,0.048931,0
1,2,68,19250,9,0.00024,0
0,2,58,19251,1,0.008301,0
1,2,68,19251,9,0.00022,0
1,2,78,43876,11,0.006388,0
1,2,60,22189,0,5.30E-05,0
1,2,60,22190,0,0.063903,0
0,2,58,19252,1,0.011426,0
1,2,68,19252,9,0.000222,0
1,2,78,43877,11,0.052321,0
1,2,60,22191,0,5.40E-05,0
0,2,58,19253,1,0.031841,0
1,2,68,19253,9,0.000194,0
1,2,60,22192,0,0.031904,0
1,2,78,43878,11,0.056017,0
1,2,60,22193,0,0.000118,0
0,2,58,19254,1,0.027563,0
1,2,68,19254,9,0.000231,0
0,2,58,19255,1,0.031366,0
1,2,68,19255,9,0.000183,0
1,2,60,22194,0,0.004559,0
0,2,58,19256,1,0.047436,0
1,2,68,19256,9,0.00019,0
0,2,58,19257,1,0.011533,0
1,2,68,19257,9,0.000199,0
1,2,78,43879,11,0.004691,0
1,2,60,22195,0,0.000122,0
0,2,58,19258,1,0.019277,0
1,2,68,19258,9,0.000191,0
1,2,60,22196,0,0.044412,0
1,2,78,43880,11,0.064019,0
1,2,60,22197,0,0.000123,0
0,2,58,19259,1,0.000435,0
1,2,68,19259,9,0.00023,0
0,2,58,19260,1,0.007232,0
1,2,68,19260,9,0.000169,0
0,2,58,19261,1,0.050162,0
1,2,68,19261,9,0.000216,0
1,2,60,22198,0,0.00538,0
0,2,58,19262,1,0.039869,0
1,2,68,19262,9,0.000448,0
1,2,78,43881,11,0.015716,0
1,2,60,22199,0,0.000122,0
1,2,60,22200,0,0.063884,0
0,2,58,19263,1,0.039593,0
1,2,68,19263,9,0.00025,0
1,2,78,43882,11,0.024094,0
1,2,60,22201,0,0.000128,0
0,2,58,19264,1,0.000892,0
1,2,68,19264,9,0.000252,0
1,2,60,22202,0,0.062738,0
0,2,58,19265,1,0.058596,0
1,2,68,19265,9,0.000216,0
1,2,78,43883,11,0.005173,0
1,2,60,22203,0,0.000126,0
1,2,60,22204,0,0.055943,0
0,2,58,19266,1,0.009946,0
1,2,68,19266,9,0.000216,0
1,2,78,43884,11,0.053779,0
1,2,60,22205,0,0.000121,0
0,2,58,19267,1,0.014503,0
1,2,68,19267,9,0.000211,0
0,2,58,19268,1,0.034489,0
1,2,68,19268,9,0.000186,0
0,2,58,19269,1,0.010514,0
1,2,68,19269,9,0.000204,0
1,2,60,22206,0,0.00386,0
0,2,58,19270,1,0.0634,0
1,2,68,19270,9,0.00021,0
1,2,78,43885,11,0.000434,0
1,2,60,22207,0,0.000115,0
1,2,60,22208,0,0.063766,0
0,2,58,19271,1,0.008946,0
1,2,68,19271,9,0.000157,0
1,2,78,43886,11,0.047037,0
1,2,60,22209,0,0.000129,0
0,2,58,19272,1,0.028674,0
1,2,68,19272,9,0.000175,0
0,2,58,19273,1,0.015515,0
1,2,68,19273,9,0.000162,0
1,2,60,22210,0,0.019201,0
0,2,58,19274,1,0.016065,0
1,2,68,19274,9,0.000196,0
0,2,58,19275,1,0.043894,0
1,2,68,19275,9,0.000153,0
1,2,78,43887,11,0.003681,0
1,2,60,22211,0,0.000122,0
0,2,58,19276,1,0.002522,0
1,2,68,19276,9,0.000137,0
1,2,60,22212,0,0.061264,0
0,2,58,19277,1,0.014279,0
1,2,68,19277,9,0.000261,0
1,2,78,43888,11,0.049447,0
1,2,60,22213,0,0.000123,0
0,2,58,19278,1,0.00882,0
1,2,68,19278,9,0.000206,0
1,2,60,22214,0,0.054841,0
0,2,58,19279,1,0.044918,0
1,2,68,19279,9,0.00021,0
1,2,78,43889,11,0.010861,0
1,2,60,22215,0,0.000121,0
1,2,60,22216,0,0.063886,0
0,2,58,19280,1,0.017245,0
1,2,68,19280,9,0.000416,0
1,2,78,43890,11,0.046396,0
1,2,60,22217,0,0.000122,0
0,2,58,19281,1,0.049548,0
1,2,68,19281,9,0.00027,0
0,2,58,19282,1,0.008319,0
1,2,68,19282,9,0.000162,0
1,2,60,22218,0,0.005528,0
0,2,58,19283,1,0.011252,0
1,2,68,19283,9,0.000137,0
1,2,78,43891,11,0.052631,0
1,2,60,22219,0,9.10E-05,0
0,2,58,19284,1,0.041673,0
1,2,68,19284,9,0.000195,0
1,2,60,22220,0,0.014004,0
0,2,58,19285,1,0.028099,0
1,2,68,19285,9,0.000186,0
1,2,78,43892,11,0.035712,0
1,2,60,22221,0,8.70E-05,0
0,2,58,19286,1,0.014365,0
1,2,68,19286,9,0.000202,0
1,2,60,22222,0,0.049353,0
1,2,78,43893,11,0.064011,0
1,2,60,22223,0,8.70E-05,0
0,2,58,19287,1,6.20E-05,0
1,2,68,19287,9,0.000212,0
1,2,60,22224,0,0.063651,0
0,2,58,19288,1,0.037684,0
1,2,68,19288,9,0.000229,0
1,2,78,43894,11,0.018065,0
1,2,60,22225,0,8.70E-05,0
0,2,58,19289,1,0.017986,0
1,2,68,19289,9,0.000206,0
1,2,60,22226,0,0.045705,0
1,2,78,43895,11,0.063991,0
1,2,60,22227,0,8.70E-05,0
0,2,58,19290,1,0.00225,0
1,2,68,19290,9,0.000167,0
1,2,60,22228,0,0.0615,0
0,2,58,19291,1,0.020933,0
1,2,68,19291,9,0.000208,0
1,2,78,43896,11,0.042854,0
1,2,60,22229,0,8.80E-05,0
0,2,58,19292,1,0.018836,0
1,2,68,19292,9,0.000212,0
1,2,60,22230,0,0.044864,0
1,2,78,43897,11,0.056035,0
1,2,60,22231,0,8.80E-05,0
0,2,58,19293,1,0.011846,0
1,2,68,19293,9,0.000209,0
1,2,60,22232,0,0.051827,0
0,2,58,19294,1,0.038193,0
1,2,68,19294,9,0.000221,0
1,2,78,43898,11,0.025587,0
1,2,60,22233,0,8.70E-05,0
0,2,58,19295,1,0.006237,0
1,2,68,19295,9,0.000193,0
0,2,58,19296,1,0.052404,0
1,2,68,19296,9,0.000218,0
1,2,60,22234,0,0.004943,0
1,2,78,43899,11,0.063918,0
1,2,60,22235,0,7.00E-05,0
0,2,58,19297,1,0.038655,0
1,2,68,19297,9,0.000172,0
1,2,60,22236,0,0.017146,0
0,2,58,19298,1,0.009362,0
1,2,68,19298,9,0.000309,0
1,2,78,43900,11,0.054349,0
1,2,60,22237,0,8.80E-05,0
0,2,58,19299,1,0.028015,0
1,2,68,19299,9,0.000338,0
1,2,60,22238,0,0.035531,0
1,2,78,43901,11,0.064024,0
1,2,60,22239,0,8.70E-05,0
0,2,58,19300,1,0.00996,0
1,2,68,19300,9,0.000228,0
1,2,60,22240,0,0.053705,0
0,2,58,19301,1,0.030936,0
1,2,68,19301,9,0.000224,0
1,2,78,43902,11,0.024859,0
1,2,60,22241,0,1.80E-05,0
1,2,60,22242,0,0.063965,0
0,2,58,19302,1,0.029453,0
1,2,68,19302,9,0.000254,0
1,2,78,43903,11,0.034315,0
1,2,60,22243,0,5.40E-05,0
0,2,58,19303,1,0.019772,0
1,2,68,19303,9,0.000233,0
1,2,60,22244,0,0.043895,0
1,2,78,43904,11,0.063987,0
1,2,60,22245,0,5.30E-05,0
0,2,58,19304,1,0.005292,0
1,2,68,19304,9,0.00025,0
1,2,60,22246,0,0.058416,0
0,2,58,19305,1,0.004132,0
1,2,68,19305,9,0.000176,0
1,2,78,43905,11,0.051691,0
1,2,60,22247,0,5.30E-05,0
0,2,58,19306,1,0.050231,0
1,2,68,19306,9,0.000286,0
1,2,60,22248,0,0.013434,0
0,2,58,19307,1,0.025617,0
1,2,68,19307,9,0.00023,0
0,2,58,19308,1,0.013278,0
1,2,68,19308,9,0.000217,0
1,2,78,43906,11,0.024678,0
1,2,60,22249,0,8.80E-05,0
0,2,58,19309,1,0.063317,0
1,2,68,19309,9,0.000227,0
1,2,60,22250,0,0.000349,0
1,2,78,43907,11,0.063984,0
1,2,60,22251,0,8.70E-05,0
0,2,58,19310,1,0.052674,0
1,2,68,19310,9,0.000224,0
1,2,60,22252,0,0.00302,0
1,2,78,43908,11,0.064,0
1,2,60,22253,0,8.70E-05,0
0,2,58,19311,1,0.021217,0
1,2,68,19311,9,0.000194,0
0,2,58,19312,1,0.033738,0
1,2,68,19312,9,0.000208,0
1,2,60,22254,0,0.008574,0
0,2,58,19313,1,0.032424,0
1,2,68,19313,9,0.000195,0
0,2,58,19314,1,0.01215,0
1,2,68,19314,9,0.000208,0
1,2,78,43909,11,0.019009,0
1,2,60,22255,0,5.30E-05,0
0,2,58,19315,1,0.046786,0
1,2,68,19315,9,0.000208,0
1,2,60,22256,0,0.016953,0
0,2,58,19316,1,0.047773,0
1,2,68,19316,9,0.000291,0
1,2,78,43910,11,0.007991,0
1,2,60,22257,0,5.40E-05,0
0,2,58,19317,1,0.040516,0
1,2,68,19317,9,0.000227,0
1,2,60,22258,0,0.023175,0
1,2,78,43911,11,0.064008,0
1,2,60,22259,0,1.90E-05,0
0,2,58,19318,1,0.004181,0
1,2,68,19318,9,0.000566,0
0,2,58,19319,1,0.002639,0
1,2,68,19319,9,0.000253,0
