Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,78,25545,11,0.05396866798400879,0
0,2,58,50994,0,0.008421659469604492,0
0,2,58,50994,8,8.416175842285156e-05,0
0,2,58,50995,0,0.06242179870605469,0
0,2,58,50995,8,6.771087646484375e-05,0
0,2,78,25546,11,0.054009437561035156,0
0,2,58,50996,0,0.008467912673950195,0
0,2,58,50996,8,0.0001246929168701172,0
0,2,58,50997,0,0.062380313873291016,0
0,2,58,50997,8,8.988380432128906e-05,0
0,2,78,25547,11,0.05399060249328613,0
0,2,58,50998,0,0.008469104766845703,0
0,2,58,50998,8,0.00012302398681551807,0
1,2,60,11406,1,0.037136316299439365,0
0,2,68,11406,9,6.4849853515625e-05,0
0,2,58,50999,0,0.025265932083129883,0
0,2,58,50999,8,0.0001201629638671875,0
1,2,60,11407,1,0.036547183990478516,0
0,2,68,11407,9,5.125999450683594e-05,0
0,2,78,25548,11,0.017274856567382812,0
0,2,58,51000,0,0.00855255126953125,0
0,2,58,51000,8,0.00012326240539461963,0
0,2,58,51001,0,0.06242728233337491,0
0,2,58,51001,8,0.00012564659118652344,0
0,2,78,25549,11,0.0538175106048584,0
0,2,58,51002,0,0.008607625961303711,0
0,2,58,51002,8,0.0001316070556640625,0
0,2,58,51003,0,0.062378883361816406,0
0,2,58,51003,8,0.0001201629638671875,0
0,2,78,25550,11,0.05381417274475098,0
0,2,58,51004,0,0.00861501693725586,0
0,2,58,51004,8,0.00013446807861328125,0
0,2,58,51005,0,0.06241655349731445,0
0,2,58,51005,8,0.00013756752014160156,0
0,2,78,25551,11,0.053745269775390625,0
0,2,58,51006,0,0.008667707443237305,0
0,2,58,51006,8,0.00013208389282226562,0
1,2,60,11408,1,0.006490945816040039,0
0,2,68,11408,9,6.723403930664062e-05,0
0,2,58,51007,0,0.05585956573486328,0
0,2,58,51007,8,0.00010967254638671875,0
0,2,78,25552,11,0.05372786521911621,0
0,2,58,51008,0,0.008669614791870117,0
0,2,58,51008,8,0.00010919570922851562,0
0,2,58,51009,0,0.062433481216430664,0
0,2,58,51009,8,0.00012612342834472656,0
0,2,78,25553,11,0.0537106990814209,0
0,2,58,51010,0,0.008713960647583008,0
0,2,58,51010,8,0.00011467933654785156,0
0,2,58,51011,0,0.06243467330932617,0
0,2,58,51011,8,8.249282836914062e-05,0
0,2,78,25554,11,0.05370068550109863,0
0,2,58,51012,0,0.00876617431640625,0
0,2,58,51012,8,0.00012755393981933594,0
0,2,58,51013,0,0.06237959861755371,0
0,2,58,51013,8,0.00011277198791503906,0
0,2,78,25555,11,0.05366015434265137,0
0,2,58,51014,0,0.008777856826782227,0
0,2,58,51014,8,0.00012373924255371094,0
0,2,58,51015,0,0.062384843826293945,0
0,2,58,51015,8,9.298324584960938e-05,0
0,2,78,25556,11,0.053666114807128906,0
0,2,58,51016,0,0.00874781608581543,0
0,2,58,51016,8,0.00011539459228515625,0
0,2,58,51017,0,0.062439918518066406,0
0,2,58,51017,8,0.00011014938354492188,0
0,2,78,25557,11,0.05362963676452637,0
0,2,58,51018,0,0.008811473846435547,0
