Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
1,2,58,63896,1,0.06099300000000163,0
0,2,68,63896,9,0.00020799999999887575,0
0,2,78,62494,11,0.0030479999999997176,0
0,2,60,59452,0,4.2000000000541604e-05,0
0,2,60,59453,0,0.06364699999999957,0
1,2,58,63897,1,0.016960000000000974,0
0,2,68,63897,9,0.0002529999999989485,0
0,2,78,62495,11,0.047114999999999796,0
0,2,60,59454,0,4.000000000026205e-05,0
0,2,60,59455,0,0.06365599999999993,0
1,2,58,63898,1,0.006322000000000827,0
0,2,68,63898,9,0.00021300000000046282,0
1,2,58,63899,1,0.025570999999999344,0
0,2,68,63899,9,0.0002049999999993446,0
1,2,58,63900,1,0.0034570000000009315,0
0,2,68,63900,9,0.00021399999999971442,0
0,2,78,62496,11,0.019906000000000645,0
0,2,60,59456,0,3.0999999999892225e-05,0
1,2,58,63901,1,0.05060399999999987,0
0,2,68,63901,9,0.00021299999999868646,0
0,2,60,59457,0,0.013124000000001246,0
0,2,78,62497,11,0.064074999999999,0
0,2,60,59458,0,3.0999999999892225e-05,0
1,2,58,63902,1,0.010616000000000625,0
0,2,68,63902,9,0.00023700000000026478,0
0,2,60,59459,0,0.05304199999999959,0
0,2,78,62498,11,0.06410100000000085,0
0,2,60,59460,0,3.0999999999892225e-05,0
1,2,58,63903,1,0.0067269999999997054,0
0,2,68,63903,9,0.00020799999999887575,0
1,2,58,63904,1,0.03978999999999999,0
0,2,68,63904,9,0.00021300000000046282,0
0,2,60,59461,0,0.016830000000000567,0
1,2,58,63905,1,0.00024099999999904753,0
0,2,68,63905,9,0.0001610000000002998,0
1,2,58,63906,1,0.050667000000000684,0
0,2,68,63906,9,0.00024400000000035504,0
0,2,78,62499,11,0.004913999999999419,0
0,2,60,59462,0,3.0000000000640625e-05,0
0,2,60,59463,0,0.06375199999999914,0
1,2,58,63907,1,0.022503000000000384,0
0,2,68,63907,9,0.00017899999999926308,0
0,2,78,62500,11,0.04145200000000138,0
0,2,60,59464,0,1.2999999999152578e-05,0
1,2,58,63908,1,0.052098000000000866,0
0,2,68,63908,9,0.0002109999999984069,0
0,2,60,59465,0,0.011522000000001142,0
0,2,78,62501,11,0.06411600000000028,0
0,2,60,59466,0,2.4999999999053557e-05,0
1,2,58,63909,1,0.03713300000000075,0
0,2,68,63909,9,0.0001870000000003813,0
1,2,58,63910,1,0.003921999999999315,0
0,2,68,63910,9,0.0002049999999993446,0
0,2,60,59467,0,0.014447999999999794,0
0,2,78,62502,11,0.06415300000000101,0
0,2,60,59468,0,1.2999999999152578e-05,0
1,2,58,63911,1,0.004456000000001126,0
0,2,68,63911,9,0.00014299999999956015,0
1,2,58,63912,1,0.044802000000000675,0
0,2,68,63912,9,0.00023599999999923682,0
0,2,60,59469,0,0.014191000000000287,0
1,2,58,63913,1,0.04096299999999964,0
0,2,68,63913,9,0.0002099999999991553,0
0,2,78,62503,11,0.022965000000001012,0
0,2,60,59470,0,1.100000000064938e-05,0
1,2,58,63914,1,0.028041999999999234,0
0,2,68,63914,9,0.00023299999999970566,0
1,2,58,63915,1,0.01872600000000091,0
0,2,68,63915,9,0.00017800000000001148,0
0,2,60,59471,0,0.016712999999999312,0
1,2,58,63916,1,0.02538700000000027,0
0,2,68,63916,9,0.00021100000000018326,0
1,2,58,63917,1,0.018974000000000046,0
0,2,68,63917,9,0.00023700000000026478,0
0,2,78,62504,11,0.011320999999998804,0
0,2,60,59472,0,2.700000000110947e-05,0
0,2,60,59473,0,0.06384100000000004,0
1,2,58,63918,1,0.027429999999998955,0
0,2,68,63918,9,0.00023900000000054433,0
1,2,58,63919,1,0.011322999999999084,0
0,2,68,63919,9,0.0002190000000013015,0
0,2,78,62505,11,0.024884000000000128,0
0,2,60,59474,0,1.2999999999152578e-05,0
0,2,60,59475,0,0.06398899999999941,0
1,2,58,63920,1,0.009028999999999954,0
