Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,78,63155,11,0.05613400000000013,0
0,2,60,60774,0,2.9999999999752447e-05,0
1,2,58,65239,1,0.005497000000000085,0
0,2,68,65239,9,0.00016799999999994597,0
1,2,58,65240,1,0.05093000000000014,0
0,2,68,65240,9,0.000220000000000109,0
0,2,60,60775,0,0.007319999999999993,0
0,2,78,63156,11,0.06424499999999966,0
0,2,60,60776,0,4.2000000000097515e-05,0
1,2,58,65241,1,0.04521200000000025,0
0,2,68,65241,9,0.0001829999999998222,0
0,2,60,60777,0,0.018205000000000027,0
0,2,78,63157,11,0.0642999999999998,0
0,2,60,60778,0,4.1000000000401826e-05,0
1,2,58,65242,1,0.014244999999999841,0
0,2,68,65242,9,0.00021199999999987895,0
0,2,60,60779,0,0.04120200000000018,0
0,2,78,63158,11,0.06432700000000002,0
0,2,60,60780,0,3.999999999981796e-05,0
1,2,58,65243,1,0.008077000000000112,0
0,2,68,65243,9,0.00017599999999973193,0
0,2,60,60781,0,0.05535300000000021,0
1,2,58,65244,1,0.02606099999999989,0
0,2,68,65244,9,0.00024500000000005073,0
0,2,78,63159,11,0.03804199999999991,0
0,2,60,60782,0,4.2000000000097515e-05,0
1,2,58,65245,1,0.0071670000000003675,0
0,2,68,65245,9,0.00016299999999969117,0
0,2,60,60783,0,0.05615699999999979,0
1,2,58,65246,1,0.0558209999999999,0
0,2,68,65246,9,0.0001380000000006376,0
0,2,78,63160,11,0.008072999999999553,0
0,2,60,60784,0,3.0999999999892225e-05,0
0,2,60,60785,0,0.05590700000000037,0
1,2,58,65247,1,0.04999099999999945,0
0,2,68,65247,9,0.0001710000000008094,0
0,2,78,63161,11,0.01393500000000003,0
0,2,60,60786,0,3.0999999999892225e-05,0
0,2,60,60787,0,0.06390099999999954,0
1,2,58,65248,1,0.034893000000000285,0
0,2,68,65248,9,0.00025099999999955713,0
1,2,58,65249,1,0.02893100000000004,0
0,2,78,63162,11,1.3000000000040757e-05,0
0,2,60,60788,0,3.0999999999892225e-05,0
0,2,68,65249,9,0.00013000000000040757,0
1,2,58,65250,1,0.0019169999999997245,0
0,2,68,65250,9,0.00021200000000032304,0
1,2,58,65251,1,0.0494469999999998,0
0,2,68,65251,9,0.00020799999999976393,0
0,2,60,60789,0,0.011982000000000603,0
0,2,78,63163,11,0.05603499999999961,0
0,2,60,60790,0,3.2000000000032e-05,0
1,2,58,65252,1,0.04574199999999973,0
0,2,68,65252,9,0.00017700000000075988,0
0,2,60,60791,0,0.017983999999999334,0
0,2,78,63164,11,0.06430300000000067,0
0,2,60,60792,0,3.6999999999842714e-05,0
1,2,58,65253,1,0.03606799999999932,0
0,2,68,65253,9,0.00022600000000050358,0
0,2,60,60793,0,0.027441999999999744,0
1,2,58,65254,1,0.05721299999999996,0
0,2,68,65254,9,0.00022099999999980469,0
0,2,78,63165,11,0.0068390000000002615,0
0,2,60,60794,0,3.6999999999842714e-05,0
0,2,60,60795,0,0.0556650000000003,0
1,2,58,65255,1,0.04244000000000003,0
0,2,68,65255,9,0.00019499999999972317,0
0,2,78,63166,11,0.02148299999999992,0
