Time,Source,Destination,Protocol,Length,SequenceID,MessageType
47.086339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59951,Sync
47.101332,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59997,Sync
47.115336,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59859,Sync
47.116148,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64524,Delay_Req
47.116357,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64524,Delay_Resp
47.120459,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60065,Sync
47.128344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60043,Sync
47.140335,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59929,Sync
47.144519,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64525,Delay_Req
47.144758,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64525,Delay_Resp
47.147090,c4:5a:b1:80:61:8a,33:33:ff:00:00:00,-,90,-,-
47.148674,c4:5a:b1:3a:1b:a6,33:33:ff:00:00:00,-,90,-,-
47.153358,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59812,Sync
47.169343,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59975,Sync
47.182345,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59952,Sync
47.184632,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62801,Announce
47.184678,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60066,Sync
47.195333,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59998,Sync
47.204162,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64526,Delay_Req
47.204402,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64526,Delay_Resp
47.211338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59907,Sync
47.223345,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59813,Sync
47.239336,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59976,Sync
47.245986,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64527,Delay_Req
47.246229,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64527,Delay_Resp
47.248499,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60067,Sync
47.251342,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60045,Sync
47.252430,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64528,Delay_Req
47.252650,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64528,Delay_Resp
47.263339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59999,Sync
47.270248,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
47.272084,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
47.272382,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
47.278341,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59511,Sync
47.292338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59862,Sync
47.306340,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59954,Sync
47.312643,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62802,Announce
47.312688,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60068,Sync
47.319336,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59931,Sync
47.335338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60024,Sync
47.342034,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64529,Delay_Req
47.342229,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64529,Delay_Resp
47.347342,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60001,Sync
47.360346,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60047,Sync
47.376350,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59722,Sync
47.376500,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60069,Sync
47.391343,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59979,Sync
47.408334,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60002,Sync
47.419744,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64530,Delay_Req
47.419921,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64530,Delay_Resp
47.420367,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60049,Sync
47.432617,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62803,Announce
47.432676,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60070,Sync
47.433339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60026,Sync
47.445451,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59957,Sync
47.458336,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60003,Sync
47.473338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59889,Sync
