Time,Source,Destination,Protocol,Length,SequenceID,MessageType
377.729120,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3541,11
377.756392,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3550,11
377.756435,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7100,0
377.783999,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37431,0
377.784025,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37431,8
377.784548,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51594,11
377.819793,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7101,0
377.846501,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37432,0
377.846529,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37432,8
377.867128,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3542,11
377.884381,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3551,11
377.884424,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7102,0
377.909005,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37433,0
377.909033,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37433,8
377.909552,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51595,11
377.947873,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7103,0
377.971509,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37434,0
377.971542,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37434,8
378.004127,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3543,11
378.011591,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3552,11
378.011633,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7104,0
378.034013,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37435,0
378.034040,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37435,8
