Time,Source,Destination,Protocol,Length,SequenceID,MessageType
456.573228,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42306,11
456.573259,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19076,0
456.619501,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13036,0
456.619527,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13036,8
456.637123,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19077,0
456.647673,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41276,11
456.682005,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13037,0
456.682032,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13037,8
456.682035,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6519,11
456.693301,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42307,11
456.693335,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19078,0
456.744510,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13038,0
456.744553,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13038,8
456.757151,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19079,0
456.798680,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41277,11
456.807014,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13039,0
456.807039,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13039,8
456.807043,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6520,11
456.821362,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42308,11
456.821399,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19080,0
456.869519,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13040,0
456.869549,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13040,8
456.885165,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19081,0
456.932023,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13041,0
456.932048,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13041,8
456.932051,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6521,11
456.942676,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41278,11
456.949288,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42309,11
456.949318,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19082,0
456.994528,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13042,0
456.994554,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13042,8
457.005267,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19083,0
457.057032,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13043,0
457.057056,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13043,8
457.057059,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6522,11
457.069359,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42310,11
457.069395,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19084,0
457.087668,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41279,11
457.119536,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13044,0
457.119568,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13044,8
457.133225,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19085,0
457.182041,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13045,0
457.182065,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13045,8
457.182068,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6523,11
457.197298,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42311,11
457.197322,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19086,0
457.236668,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41280,11
457.244545,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13046,0
457.244574,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13046,8
457.261371,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19087,0
