Time,Source,Destination,Protocol,Length,SequenceID,MessageType
527.999596,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14178,Sync
527.999664,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14178,Follow_Up
528.006137,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20219,Sync
528.062100,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14179,Sync
528.062128,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14179,Follow_Up
528.062131,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7090,Announce
528.070440,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42878,Announce
528.070481,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20220,Sync
528.080719,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41757,Announce
528.124605,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14180,Sync
528.124635,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14180,Follow_Up
528.134098,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20221,Sync
528.187109,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14181,Sync
528.187132,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14181,Follow_Up
528.187136,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7091,Announce
528.198465,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42879,Announce
528.198505,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20222,Sync
528.225700,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41758,Announce
528.249613,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14182,Sync
528.249640,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14182,Follow_Up
