Time,Source,Destination,Protocol,Length,SequenceID,MessageType
28.598494,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61793,Announce
28.601234,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17295,Sync
28.601263,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17295,Follow_Up
28.624745,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61806,Announce
28.624785,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58076,Sync
28.663738,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17296,Sync
28.663767,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17296,Follow_Up
28.664091,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8655,Announce
28.688396,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58077,Sync
28.726242,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17297,Sync
28.726268,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17297,Follow_Up
28.735502,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61794,Announce
28.752759,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61807,Announce
28.752800,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58078,Sync
28.788747,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17298,Sync
28.788774,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17298,Follow_Up
28.789095,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8656,Announce
28.817815,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58079,Sync
28.851251,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17299,Sync
28.851275,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17299,Follow_Up
28.872498,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61795,Announce
28.880207,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61808,Announce
28.880229,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58080,Sync
28.913756,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17300,Sync
28.913781,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17300,Follow_Up
28.914099,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8657,Announce
28.936268,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58081,Sync
28.976260,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17301,Sync
28.976285,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17301,Follow_Up
29.000339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61809,Announce
29.000353,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58082,Sync
29.015496,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61796,Announce
29.038764,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17302,Sync
29.038794,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17302,Follow_Up
29.039103,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8658,Announce
29.064227,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58083,Sync
29.101268,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17303,Sync
29.101294,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17303,Follow_Up
29.128295,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61810,Announce
29.128308,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58084,Sync
29.155495,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61797,Announce
29.163773,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17304,Sync
29.163799,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17304,Follow_Up
29.164107,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8659,Announce
29.192235,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58085,Sync
29.226277,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17305,Sync
29.226303,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17305,Follow_Up
29.248355,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61811,Announce
29.248367,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58086,Sync
29.288781,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17306,Sync
29.288807,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17306,Follow_Up
29.289111,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8660,Announce
29.292498,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61798,Announce
29.312319,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58087,Sync
