"App name","No.","Time","Source","Destination","Protocol","Length","Info"
"","27755","419.224122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27766","419.364133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27777","419.502126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27788","419.640128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27797","419.778125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27809","419.918128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27818","420.056144","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27827","420.196128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27837","420.334127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27848","420.477125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27858","420.615128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27867","420.756126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27878","420.897129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27890","421.042260","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27899","421.183174","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27908","421.323127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27918","421.470122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27931","421.610128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27940","421.751129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27951","421.890129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27960","422.031125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27972","422.172123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27981","422.309127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","27991","422.449122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28001","422.588128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28012","422.728127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28021","422.869131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28032","423.008143","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28041","423.147129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28053","423.287128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28062","423.428130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28073","423.569152","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28083","423.707137","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28092","423.846133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28103","423.986124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28112","424.127129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28123","424.265133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28132","424.402124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28145","424.539124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28154","424.683126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28164","424.822133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28173","424.961122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28184","425.105136","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28193","425.247123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","28206","425.386124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31699","485.647166","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31705","485.788143","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31717","485.932140","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31727","486.070138","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31736","486.211133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31745","486.349127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31756","486.488123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31765","486.628127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31776","486.767128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31786","486.910130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31798","487.055137","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31808","487.198131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31817","487.339129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31828","487.477127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31837","487.620124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31848","487.762149","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31859","487.901131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31871","488.040129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31880","488.181131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31889","488.319130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31899","488.460125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31908","488.599126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31919","488.739125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31928","488.879129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31940","489.018142","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31949","489.156127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31961","489.294129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31970","489.432133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31979","489.569129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31989","489.707124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","31998","489.845128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32011","489.986263","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32020","490.123130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32031","490.262135","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32040","490.399126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32049","490.537124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32061","490.675134","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32070","490.812126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32081","490.949128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32090","491.090127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32101","491.229128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32110","491.368126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32119","491.508124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32130","491.646125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32139","491.784125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32153","491.931130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32163","492.069142","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32172","492.208125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32183","492.357128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32192","492.498124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32201","492.635124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32212","492.774132","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32221","492.912129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32234","493.051131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32243","493.191127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32253","493.332126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32262","493.473125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32273","493.611126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32282","493.748121","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32294","493.887128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32305","494.028128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32317","494.166125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32326","494.305125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32335","494.445122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32345","494.585127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32354","494.723257","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32365","494.865142","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32375","495.005124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32386","495.146126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32395","495.285126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32407","495.425123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32416","495.564477","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32426","495.702127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32435","495.840130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32448","495.980134","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32457","496.121127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32466","496.261124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32477","496.401134","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32486","496.538128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32498","496.677128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32507","496.818127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32519","496.956131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32528","497.094128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32539","497.234122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32548","497.379132","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32559","497.523124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32568","497.661135","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32580","497.802128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32589","497.940132","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32601","498.078126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32610","498.221131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32621","498.360130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32630","498.501126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32641","498.643130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32650","498.782138","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32662","498.924132","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32673","499.074129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32682","499.212127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32691","499.351128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32702","499.491262","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32711","499.636128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32722","499.774133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32731","499.913130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32745","500.052137","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32754","500.191129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32766","500.336126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32775","500.474128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32786","500.613127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32795","500.752125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32806","500.892131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32816","501.033129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32828","501.177122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32837","501.316128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32847","501.455122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32856","501.594129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32867","501.733125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32876","501.880133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32889","502.019131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32898","502.157125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32910","502.297129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32919","502.436125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32929","502.575128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32938","502.713124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32949","502.852123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32959","502.991140","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32968","503.129127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32979","503.267135","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","32988","503.405126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33000","503.545124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33009","503.687126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33019","503.827127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33028","503.966130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33041","504.104130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33050","504.242324","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33059","504.380125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33070","504.517123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33079","504.654123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33091","504.791125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33100","504.930130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33110","505.069129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33120","505.207126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33129","505.348121","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33140","505.487124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33149","505.625130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33160","505.765137","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33169","505.906129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33183","506.045145","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33192","506.183124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33201","506.322125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33211","506.459130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33220","506.599127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33231","506.737122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33240","506.876136","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33252","507.014135","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33261","507.153128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33273","507.293124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33282","507.432127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33292","507.574131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33301","507.713130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33312","507.853126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33321","507.993127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33332","508.131128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33343","508.271132","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33352","508.409125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33364","508.548128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33373","508.688129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33383","508.828142","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33392","508.965268","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33404","509.118134","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33413","509.256125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33424","509.395126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33433","509.535123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33445","509.678130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33454","509.817127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33464","509.957127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33475","510.098128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33486","510.236131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33495","510.375121","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33506","510.513137","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33515","510.651128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33524","510.789122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33536","510.927126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33546","511.065127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33556","511.202128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33565","511.339122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33574","511.476126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33585","511.613131","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33594","511.750128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33605","511.887133","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33614","512.025138","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33628","512.165127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33637","512.303128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33646","512.442124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33656","512.581127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33665","512.726124","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33676","512.864126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33685","513.002129","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33697","513.139130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33706","513.278137","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33718","513.416130","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33727","513.553128","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33737","513.695304","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33746","513.832126","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33755","513.969125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33768","514.106123","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33777","514.247127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33788","514.384127","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33797","514.521122","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
"","33806","514.662125","Mellanox_5e:6a:fa","IEEEI&MS_00:00:00","PTPv2","78","Announce Message"
