"No.","Time","Source","Destination","Protocol","Length","Info"
"45852","631.823665","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45854","631.840690","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45861","631.951739","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45863","631.988684","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45870","632.071678","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45875","632.137668","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45879","632.199883","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45884","632.278675","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45885","632.319313","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45893","632.422671","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45897","632.447294","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45906","632.569695","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45907","632.575315","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45915","632.695287","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45917","632.720676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45924","632.823319","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45926","632.863665","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45933","632.951332","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45938","633.010672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45942","633.071354","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45947","633.161694","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45951","633.199671","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45956","633.310755","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45960","633.327087","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45970","633.447272","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45972","633.461705","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45981","633.575272","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45983","633.608670","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45990","633.695307","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45992","633.753674","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"45999","633.823284","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46004","633.904676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46008","633.951316","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46013","634.051676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46017","634.071267","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46022","634.192676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46026","634.199316","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46034","634.327033","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46036","634.337673","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46043","634.447276","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46045","634.488675","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46053","634.575289","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46057","634.634681","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46062","634.695366","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46067","634.775671","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46071","634.823312","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46076","634.924690","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46080","634.951346","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46085","635.066882","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46089","635.071322","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46097","635.199353","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46099","635.217672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46106","635.327101","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46110","635.367686","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46117","635.447289","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46122","635.516695","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46126","635.575326","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46131","635.658679","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46135","635.695248","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46140","635.807693","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46144","635.823286","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46152","635.951320","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46154","635.959691","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46161","636.071301","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46163","636.105677","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46170","636.199290","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46172","636.250669","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46179","636.327121","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46184","636.399675","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46188","636.447392","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46194","636.557666","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46198","636.575409","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46206","636.695574","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46208","636.707684","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46215","636.823357","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46217","636.861666","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46224","636.951540","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46226","637.005675","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46233","637.071360","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46238","637.150682","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46242","637.199324","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46247","637.302697","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46251","637.327069","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46261","637.447283","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46263","637.462679","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46270","637.575288","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46272","637.618682","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46279","637.695356","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46284","637.769706","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46288","637.823326","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46293","637.924681","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46297","637.951532","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46305","638.071551","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46307","638.075674","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46314","638.199554","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46316","638.222695","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46320","638.319525","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46325","638.371674","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46332","638.447596","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46337","638.518676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46342","638.575454","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46347","638.664676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46351","638.695587","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46356","638.817683","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46360","638.823812","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46368","638.951811","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46370","638.969666","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46377","639.071779","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46379","639.113699","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46386","639.200816","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46391","639.267685","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46395","639.327344","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46402","639.412666","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46406","639.447798","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46411","639.559679","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46415","639.575976","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46423","639.696077","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46425","639.718681","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46434","639.824028","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46436","639.875701","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46443","639.951373","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46448","640.022683","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46452","640.071366","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46457","640.174871","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46461","640.199393","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46466","640.319378","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46471","640.327711","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46478","640.447344","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46480","640.485686","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46488","640.575337","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46492","640.637678","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46497","640.695379","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46502","640.781672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46506","640.823360","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46511","640.929674","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46515","640.951847","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46523","641.071803","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46525","641.074691","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46532","641.199636","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46534","641.220682","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46541","641.320246","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46543","641.365710","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46552","641.447551","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46556","641.508677","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46561","641.575464","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46566","641.655692","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46570","641.695575","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46575","641.802678","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46579","641.823443","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46587","641.951433","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46589","641.954679","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46596","642.071320","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46598","642.104672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46605","642.199868","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46607","642.253682","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46614","642.327178","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46619","642.405696","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46623","642.447821","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46628","642.548678","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46633","642.575372","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46638","642.693672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46642","642.695433","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46650","642.823354","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46652","642.834689","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46659","642.951410","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46661","642.979674","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46668","643.071348","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46670","643.123681","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46677","643.199400","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46682","643.269672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46686","643.328151","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46693","643.421681","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46697","643.447447","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46702","643.568666","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46706","643.575448","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46714","643.695457","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46716","643.718716","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46723","643.823412","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46725","643.861670","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46732","643.951479","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46737","644.009673","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46741","644.071429","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46746","644.154673","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46750","644.199432","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46755","644.303682","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46756","644.319449","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46767","644.447404","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46769","644.451696","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46777","644.575422","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46779","644.601675","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46784","644.695447","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46788","644.751676","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46795","644.823423","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46800","644.901679","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46804","644.951448","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46809","645.047688","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46813","645.071480","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46821","645.199542","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46823","645.199851","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46827","645.319416","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46832","645.342668","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46841","645.447565","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46843","645.494689","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46850","645.575534","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46855","645.642672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46857","645.695535","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46864","645.796683","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46868","645.823718","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46873","645.942687","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46877","645.951467","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46885","646.071443","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46887","646.095680","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46894","646.199474","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46896","646.244673","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46900","646.319388","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46908","646.391721","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46912","646.447434","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46917","646.540675","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46921","646.575475","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46927","646.684691","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46928","646.695501","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46939","646.823452","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46941","646.835681","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46948","646.951475","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46950","646.977672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46957","647.071838","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46959","647.128672","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46966","647.199834","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46971","647.273686","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46972","647.319820","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46980","647.415692","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46986","647.447456","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46991","647.557742","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"46995","647.575445","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47000","647.695491","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47005","647.705751","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47012","647.823509","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47014","647.853746","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47021","647.951509","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47023","647.995704","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47030","648.071595","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47035","648.142741","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47039","648.199537","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47044","648.289719","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47045","648.319457","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47053","648.433724","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47057","648.447451","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47067","648.575501","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47069","648.581727","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47074","648.695486","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47079","648.731749","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47086","648.823457","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47090","648.883747","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47095","648.951638","Dell_80:60:8a","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
"47100","649.028776","MellanoxTech_5e:6a:fa","IEEEI&MSocie_00:00:00","PTPv2","78","Announce Message"
